77 x 1 = 0-77, 77 x 2 = 1-58, 77 x 3 = 2-39, 77 x 4 = 3-20, 77 x 5 = 4-1, 77 x 6 = 4-78, 77 x 7 = 5-59, 77 x 8 = 6-40, 77 x 9 = 7-21, 77 x 10 = 8-2, 77 x 11 = 8-79, 77 x 12 = 9-60, 77 x 13 = 10-41, 77 x 14 = 11-22, 77 x 15 = 12-3, 77 x 16 = 12-80, 77 x 17 = 13-61, 77 x 18 = 14-42, 77 x 19 = 15-23, 77 x 20 = 16-4, 77 x 21 = 16-81, 77 x 22 = 17-62, 77 x 23 = 18-43, 77 x 24 = 19-24, 77 x 25 = 20-5, 77 x 26 = 20-82, 77 x 27 = 21-63, 77 x 28 = 22-44, 77 x 29 = 23-25, 77 x 30 = 24-6, 77 x 31 = 24-83, 77 x 32 = 25-64, 77 x 33 = 26-45, 77 x 34 = 27-26, 77 x 35 = 28-7, 77 x 36 = 28-84, 77 x 37 = 29-65, 77 x 38 = 30-46, 77 x 39 = 31-27, 77 x 40 = 32-8, 77 x 41 = 32-85, 77 x 42 = 33-66, 77 x 43 = 34-47, 77 x 44 = 35-28, 77 x 45 = 36-9, 77 x 46 = 36-86, 77 x 47 = 37-67, 77 x 48 = 38-48, 77 x 49 = 39-29, 77 x 50 = 40-10, 77 x 51 = 40-87, 77 x 52 = 41-68, 77 x 53 = 42-49, 77 x 54 = 43-30, 77 x 55 = 44-11, 77 x 56 = 44-88, 77 x 57 = 45-69, 77 x 58 = 46-50, 77 x 59 = 47-31, 77 x 60 = 48-12, 77 x 61 = 48-89, 77 x 62 = 49-70, 77 x 63 = 50-51, 77 x 64 = 51-32, 77 x 65 = 52-13, 77 x 66 = 52-90, 77 x 67 = 53-71, 77 x 68 = 54-52, 77 x 69 = 55-33, 77 x 70 = 56-14, 77 x 71 = 56-91, 77 x 72 = 57-72, 77 x 73 = 58-53, 77 x 74 = 59-34, 77 x 75 = 60-15, 77 x 76 = 60-92, 77 x 77 = 61-73, 77 x 78 = 62-54, 77 x 79 = 63-35, 77 x 80 = 64-16, 77 x 81 = 64-93, 77 x 82 = 65-74, 77 x 83 = 66-55, 77 x 84 = 67-36, 77 x 85 = 68-17, 77 x 86 = 68-94, 77 x 87 = 69-75, 77 x 88 = 70-56, 77 x 89 = 71-37, 77 x 90 = 72-18, 77 x 91 = 72-95, 77 x 92 = 73-76, 77 x 93 = 74-57, 77 x 94 = 75-38, 77 x 95 = 76-19, 
78 x 1 = 0-78, 78 x 2 = 1-60, 78 x 3 = 2-42, 78 x 4 = 3-24, 78 x 5 = 4-6, 78 x 6 = 4-84, 78 x 7 = 5-66, 78 x 8 = 6-48, 78 x 9 = 7-30, 78 x 10 = 8-12, 78 x 11 = 8-90, 78 x 12 = 9-72, 78 x 13 = 10-54, 78 x 14 = 11-36, 78 x 15 = 12-18, 78 x 16 = 13-0, 78 x 17 = 13-78, 78 x 18 = 14-60, 78 x 19 = 15-42, 78 x 20 = 16-24, 78 x 21 = 17-6, 78 x 22 = 17-84, 78 x 23 = 18-66, 78 x 24 = 19-48, 78 x 25 = 20-30, 78 x 26 = 21-12, 78 x 27 = 21-90, 78 x 28 = 22-72, 78 x 29 = 23-54, 78 x 30 = 24-36, 78 x 31 = 25-18, 78 x 32 = 26-0, 78 x 33 = 26-78, 78 x 34 = 27-60, 78 x 35 = 28-42, 78 x 36 = 29-24, 78 x 37 = 30-6, 78 x 38 = 30-84, 78 x 39 = 31-66, 78 x 40 = 32-48, 78 x 41 = 33-30, 78 x 42 = 34-12, 78 x 43 = 34-90, 78 x 44 = 35-72, 78 x 45 = 36-54, 78 x 46 = 37-36, 78 x 47 = 38-18, 78 x 48 = 39-0, 78 x 49 = 39-78, 78 x 50 = 40-60, 78 x 51 = 41-42, 78 x 52 = 42-24, 78 x 53 = 43-6, 78 x 54 = 43-84, 78 x 55 = 44-66, 78 x 56 = 45-48, 78 x 57 = 46-30, 78 x 58 = 47-12, 78 x 59 = 47-90, 78 x 60 = 48-72, 78 x 61 = 49-54, 78 x 62 = 50-36, 78 x 63 = 51-18, 78 x 64 = 52-0, 78 x 65 = 52-78, 78 x 66 = 53-60, 78 x 67 = 54-42, 78 x 68 = 55-24, 78 x 69 = 56-6, 78 x 70 = 56-84, 78 x 71 = 57-66, 78 x 72 = 58-48, 78 x 73 = 59-30, 78 x 74 = 60-12, 78 x 75 = 60-90, 78 x 76 = 61-72, 78 x 77 = 62-54, 78 x 78 = 63-36, 78 x 79 = 64-18, 78 x 80 = 65-0, 78 x 81 = 65-78, 78 x 82 = 66-60, 78 x 83 = 67-42, 78 x 84 = 68-24, 78 x 85 = 69-6, 78 x 86 = 69-84, 78 x 87 = 70-66, 78 x 88 = 71-48, 78 x 89 = 72-30, 78 x 90 = 73-12, 78 x 91 = 73-90, 78 x 92 = 74-72, 78 x 93 = 75-54, 78 x 94 = 76-36, 78 x 95 = 77-18, 
79 x 1 = 0-79, 79 x 2 = 1-62, 79 x 3 = 2-45, 79 x 4 = 3-28, 79 x 5 = 4-11, 79 x 6 = 4-90, 79 x 7 = 5-73, 79 x 8 = 6-56, 79 x 9 = 7-39, 79 x 10 = 8-22, 79 x 11 = 9-5, 79 x 12 = 9-84, 79 x 13 = 10-67, 79 x 14 = 11-50, 79 x 15 = 12-33, 79 x 16 = 13-16, 79 x 17 = 13-95, 79 x 18 = 14-78, 79 x 19 = 15-61, 79 x 20 = 16-44, 79 x 21 = 17-27, 79 x 22 = 18-10, 79 x 23 = 18-89, 79 x 24 = 19-72, 79 x 25 = 20-55, 79 x 26 = 21-38, 79 x 27 = 22-21, 79 x 28 = 23-4, 79 x 29 = 23-83, 79 x 30 = 24-66, 79 x 31 = 25-49, 79 x 32 = 26-32, 79 x 33 = 27-15, 79 x 34 = 27-94, 79 x 35 = 28-77, 79 x 36 = 29-60, 79 x 37 = 30-43, 79 x 38 = 31-26, 79 x 39 = 32-9, 79 x 40 = 32-88, 79 x 41 = 33-71, 79 x 42 = 34-54, 79 x 43 = 35-37, 79 x 44 = 36-20, 79 x 45 = 37-3, 79 x 46 = 37-82, 79 x 47 = 38-65, 79 x 48 = 39-48, 79 x 49 = 40-31, 79 x 50 = 41-14, 79 x 51 = 41-93, 79 x 52 = 42-76, 79 x 53 = 43-59, 79 x 54 = 44-42, 79 x 55 = 45-25, 79 x 56 = 46-8, 79 x 57 = 46-87, 79 x 58 = 47-70, 79 x 59 = 48-53, 79 x 60 = 49-36, 79 x 61 = 50-19, 79 x 62 = 51-2, 79 x 63 = 51-81, 79 x 64 = 52-64, 79 x 65 = 53-47, 79 x 66 = 54-30, 79 x 67 = 55-13, 79 x 68 = 55-92, 79 x 69 = 56-75, 79 x 70 = 57-58, 79 x 71 = 58-41, 79 x 72 = 59-24, 79 x 73 = 60-7, 79 x 74 = 60-86, 79 x 75 = 61-69, 79 x 76 = 62-52, 79 x 77 = 63-35, 79 x 78 = 64-18, 79 x 79 = 65-1, 79 x 80 = 65-80, 79 x 81 = 66-63, 79 x 82 = 67-46, 79 x 83 = 68-29, 79 x 84 = 69-12, 79 x 85 = 69-91, 79 x 86 = 70-74, 79 x 87 = 71-57, 79 x 88 = 72-40, 79 x 89 = 73-23, 79 x 90 = 74-6, 79 x 91 = 74-85, 79 x 92 = 75-68, 79 x 93 = 76-51, 79 x 94 = 77-34, 79 x 95 = 78-17, 
80 x 1 = 0-80, 80 x 2 = 1-64, 80 x 3 = 2-48, 80 x 4 = 3-32, 80 x 5 = 4-16, 80 x 6 = 5-0, 80 x 7 = 5-80, 80 x 8 = 6-64, 80 x 9 = 7-48, 80 x 10 = 8-32, 80 x 11 = 9-16, 80 x 12 = 10-0, 80 x 13 = 10-80, 80 x 14 = 11-64, 80 x 15 = 12-48, 80 x 16 = 13-32, 80 x 17 = 14-16, 80 x 18 = 15-0, 80 x 19 = 15-80, 80 x 20 = 16-64, 80 x 21 = 17-48, 80 x 22 = 18-32, 80 x 23 = 19-16, 80 x 24 = 20-0, 80 x 25 = 20-80, 80 x 26 = 21-64, 80 x 27 = 22-48, 80 x 28 = 23-32, 80 x 29 = 24-16, 80 x 30 = 25-0, 80 x 31 = 25-80, 80 x 32 = 26-64, 80 x 33 = 27-48, 80 x 34 = 28-32, 80 x 35 = 29-16, 80 x 36 = 30-0, 80 x 37 = 30-80, 80 x 38 = 31-64, 80 x 39 = 32-48, 80 x 40 = 33-32, 80 x 41 = 34-16, 80 x 42 = 35-0, 80 x 43 = 35-80, 80 x 44 = 36-64, 80 x 45 = 37-48, 80 x 46 = 38-32, 80 x 47 = 39-16, 80 x 48 = 40-0, 80 x 49 = 40-80, 80 x 50 = 41-64, 80 x 51 = 42-48, 80 x 52 = 43-32, 80 x 53 = 44-16, 80 x 54 = 45-0, 80 x 55 = 45-80, 80 x 56 = 46-64, 80 x 57 = 47-48, 80 x 58 = 48-32, 80 x 59 = 49-16, 80 x 60 = 50-0, 80 x 61 = 50-80, 80 x 62 = 51-64, 80 x 63 = 52-48, 80 x 64 = 53-32, 80 x 65 = 54-16, 80 x 66 = 55-0, 80 x 67 = 55-80, 80 x 68 = 56-64, 80 x 69 = 57-48, 80 x 70 = 58-32, 80 x 71 = 59-16, 80 x 72 = 60-0, 80 x 73 = 60-80, 80 x 74 = 61-64, 80 x 75 = 62-48, 80 x 76 = 63-32, 80 x 77 = 64-16, 80 x 78 = 65-0, 80 x 79 = 65-80, 80 x 80 = 66-64, 80 x 81 = 67-48, 80 x 82 = 68-32, 80 x 83 = 69-16, 80 x 84 = 70-0, 80 x 85 = 70-80, 80 x 86 = 71-64, 80 x 87 = 72-48, 80 x 88 = 73-32, 80 x 89 = 74-16, 80 x 90 = 75-0, 80 x 91 = 75-80, 80 x 92 = 76-64, 80 x 93 = 77-48, 80 x 94 = 78-32, 80 x 95 = 79-16, 
81 x 1 = 0-81, 81 x 2 = 1-66, 81 x 3 = 2-51, 81 x 4 = 3-36, 81 x 5 = 4-21, 81 x 6 = 5-6, 81 x 7 = 5-87, 81 x 8 = 6-72, 81 x 9 = 7-57, 81 x 10 = 8-42, 81 x 11 = 9-27, 81 x 12 = 10-12, 81 x 13 = 10-93, 81 x 14 = 11-78, 81 x 15 = 12-63, 81 x 16 = 13-48, 81 x 17 = 14-33, 81 x 18 = 15-18, 81 x 19 = 16-3, 81 x 20 = 16-84, 81 x 21 = 17-69, 81 x 22 = 18-54, 81 x 23 = 19-39, 81 x 24 = 20-24, 81 x 25 = 21-9, 81 x 26 = 21-90, 81 x 27 = 22-75, 81 x 28 = 23-60, 81 x 29 = 24-45, 81 x 30 = 25-30, 81 x 31 = 26-15, 81 x 32 = 27-0, 81 x 33 = 27-81, 81 x 34 = 28-66, 81 x 35 = 29-51, 81 x 36 = 30-36, 81 x 37 = 31-21, 81 x 38 = 32-6, 81 x 39 = 32-87, 81 x 40 = 33-72, 81 x 41 = 34-57, 81 x 42 = 35-42, 81 x 43 = 36-27, 81 x 44 = 37-12, 81 x 45 = 37-93, 81 x 46 = 38-78, 81 x 47 = 39-63, 81 x 48 = 40-48, 81 x 49 = 41-33, 81 x 50 = 42-18, 81 x 51 = 43-3, 81 x 52 = 43-84, 81 x 53 = 44-69, 81 x 54 = 45-54, 81 x 55 = 46-39, 81 x 56 = 47-24, 81 x 57 = 48-9, 81 x 58 = 48-90, 81 x 59 = 49-75, 81 x 60 = 50-60, 81 x 61 = 51-45, 81 x 62 = 52-30, 81 x 63 = 53-15, 81 x 64 = 54-0, 81 x 65 = 54-81, 81 x 66 = 55-66, 81 x 67 = 56-51, 81 x 68 = 57-36, 81 x 69 = 58-21, 81 x 70 = 59-6, 81 x 71 = 59-87, 81 x 72 = 60-72, 81 x 73 = 61-57, 81 x 74 = 62-42, 81 x 75 = 63-27, 81 x 76 = 64-12, 81 x 77 = 64-93, 81 x 78 = 65-78, 81 x 79 = 66-63, 81 x 80 = 67-48, 81 x 81 = 68-33, 81 x 82 = 69-18, 81 x 83 = 70-3, 81 x 84 = 70-84, 81 x 85 = 71-69, 81 x 86 = 72-54, 81 x 87 = 73-39, 81 x 88 = 74-24, 81 x 89 = 75-9, 81 x 90 = 75-90, 81 x 91 = 76-75, 81 x 92 = 77-60, 81 x 93 = 78-45, 81 x 94 = 79-30, 81 x 95 = 80-15, 
82 x 1 = 0-82, 82 x 2 = 1-68, 82 x 3 = 2-54, 82 x 4 = 3-40, 82 x 5 = 4-26, 82 x 6 = 5-12, 82 x 7 = 5-94, 82 x 8 = 6-80, 82 x 9 = 7-66, 82 x 10 = 8-52, 82 x 11 = 9-38, 82 x 12 = 10-24, 82 x 13 = 11-10, 82 x 14 = 11-92, 82 x 15 = 12-78, 82 x 16 = 13-64, 82 x 17 = 14-50, 82 x 18 = 15-36, 82 x 19 = 16-22, 82 x 20 = 17-8, 82 x 21 = 17-90, 82 x 22 = 18-76, 82 x 23 = 19-62, 82 x 24 = 20-48, 82 x 25 = 21-34, 82 x 26 = 22-20, 82 x 27 = 23-6, 82 x 28 = 23-88, 82 x 29 = 24-74, 82 x 30 = 25-60, 82 x 31 = 26-46, 82 x 32 = 27-32, 82 x 33 = 28-18, 82 x 34 = 29-4, 82 x 35 = 29-86, 82 x 36 = 30-72, 82 x 37 = 31-58, 82 x 38 = 32-44, 82 x 39 = 33-30, 82 x 40 = 34-16, 82 x 41 = 35-2, 82 x 42 = 35-84, 82 x 43 = 36-70, 82 x 44 = 37-56, 82 x 45 = 38-42, 82 x 46 = 39-28, 82 x 47 = 40-14, 82 x 48 = 41-0, 82 x 49 = 41-82, 82 x 50 = 42-68, 82 x 51 = 43-54, 82 x 52 = 44-40, 82 x 53 = 45-26, 82 x 54 = 46-12, 82 x 55 = 46-94, 82 x 56 = 47-80, 82 x 57 = 48-66, 82 x 58 = 49-52, 82 x 59 = 50-38, 82 x 60 = 51-24, 82 x 61 = 52-10, 82 x 62 = 52-92, 82 x 63 = 53-78, 82 x 64 = 54-64, 82 x 65 = 55-50, 82 x 66 = 56-36, 82 x 67 = 57-22, 82 x 68 = 58-8, 82 x 69 = 58-90, 82 x 70 = 59-76, 82 x 71 = 60-62, 82 x 72 = 61-48, 82 x 73 = 62-34, 82 x 74 = 63-20, 82 x 75 = 64-6, 82 x 76 = 64-88, 82 x 77 = 65-74, 82 x 78 = 66-60, 82 x 79 = 67-46, 82 x 80 = 68-32, 82 x 81 = 69-18, 82 x 82 = 70-4, 82 x 83 = 70-86, 82 x 84 = 71-72, 82 x 85 = 72-58, 82 x 86 = 73-44, 82 x 87 = 74-30, 82 x 88 = 75-16, 82 x 89 = 76-2, 82 x 90 = 76-84, 82 x 91 = 77-70, 82 x 92 = 78-56, 82 x 93 = 79-42, 82 x 94 = 80-28, 82 x 95 = 81-14, 
83 x 1 = 0-83, 83 x 2 = 1-70, 83 x 3 = 2-57, 83 x 4 = 3-44, 83 x 5 = 4-31, 83 x 6 = 5-18, 83 x 7 = 6-5, 83 x 8 = 6-88, 83 x 9 = 7-75, 83 x 10 = 8-62, 83 x 11 = 9-49, 83 x 12 = 10-36, 83 x 13 = 11-23, 83 x 14 = 12-10, 83 x 15 = 12-93, 83 x 16 = 13-80, 83 x 17 = 14-67, 83 x 18 = 15-54, 83 x 19 = 16-41, 83 x 20 = 17-28, 83 x 21 = 18-15, 83 x 22 = 19-2, 83 x 23 = 19-85, 83 x 24 = 20-72, 83 x 25 = 21-59, 83 x 26 = 22-46, 83 x 27 = 23-33, 83 x 28 = 24-20, 83 x 29 = 25-7, 83 x 30 = 25-90, 83 x 31 = 26-77, 83 x 32 = 27-64, 83 x 33 = 28-51, 83 x 34 = 29-38, 83 x 35 = 30-25, 83 x 36 = 31-12, 83 x 37 = 31-95, 83 x 38 = 32-82, 83 x 39 = 33-69, 83 x 40 = 34-56, 83 x 41 = 35-43, 83 x 42 = 36-30, 83 x 43 = 37-17, 83 x 44 = 38-4, 83 x 45 = 38-87, 83 x 46 = 39-74, 83 x 47 = 40-61, 83 x 48 = 41-48, 83 x 49 = 42-35, 83 x 50 = 43-22, 83 x 51 = 44-9, 83 x 52 = 44-92, 83 x 53 = 45-79, 83 x 54 = 46-66, 83 x 55 = 47-53, 83 x 56 = 48-40, 83 x 57 = 49-27, 83 x 58 = 50-14, 83 x 59 = 51-1, 83 x 60 = 51-84, 83 x 61 = 52-71, 83 x 62 = 53-58, 83 x 63 = 54-45, 83 x 64 = 55-32, 83 x 65 = 56-19, 83 x 66 = 57-6, 83 x 67 = 57-89, 83 x 68 = 58-76, 83 x 69 = 59-63, 83 x 70 = 60-50, 83 x 71 = 61-37, 83 x 72 = 62-24, 83 x 73 = 63-11, 83 x 74 = 63-94, 83 x 75 = 64-81, 83 x 76 = 65-68, 83 x 77 = 66-55, 83 x 78 = 67-42, 83 x 79 = 68-29, 83 x 80 = 69-16, 83 x 81 = 70-3, 83 x 82 = 70-86, 83 x 83 = 71-73, 83 x 84 = 72-60, 83 x 85 = 73-47, 83 x 86 = 74-34, 83 x 87 = 75-21, 83 x 88 = 76-8, 83 x 89 = 76-91, 83 x 90 = 77-78, 83 x 91 = 78-65, 83 x 92 = 79-52, 83 x 93 = 80-39, 83 x 94 = 81-26, 83 x 95 = 82-13, 
84 x 1 = 0-84, 84 x 2 = 1-72, 84 x 3 = 2-60, 84 x 4 = 3-48, 84 x 5 = 4-36, 84 x 6 = 5-24, 84 x 7 = 6-12, 84 x 8 = 7-0, 84 x 9 = 7-84, 84 x 10 = 8-72, 84 x 11 = 9-60, 84 x 12 = 10-48, 84 x 13 = 11-36, 84 x 14 = 12-24, 84 x 15 = 13-12, 84 x 16 = 14-0, 84 x 17 = 14-84, 84 x 18 = 15-72, 84 x 19 = 16-60, 84 x 20 = 17-48, 84 x 21 = 18-36, 84 x 22 = 19-24, 84 x 23 = 20-12, 84 x 24 = 21-0, 84 x 25 = 21-84, 84 x 26 = 22-72, 84 x 27 = 23-60, 84 x 28 = 24-48, 84 x 29 = 25-36, 84 x 30 = 26-24, 84 x 31 = 27-12, 84 x 32 = 28-0, 84 x 33 = 28-84, 84 x 34 = 29-72, 84 x 35 = 30-60, 84 x 36 = 31-48, 84 x 37 = 32-36, 84 x 38 = 33-24, 84 x 39 = 34-12, 84 x 40 = 35-0, 84 x 41 = 35-84, 84 x 42 = 36-72, 84 x 43 = 37-60, 84 x 44 = 38-48, 84 x 45 = 39-36, 84 x 46 = 40-24, 84 x 47 = 41-12, 84 x 48 = 42-0, 84 x 49 = 42-84, 84 x 50 = 43-72, 84 x 51 = 44-60, 84 x 52 = 45-48, 84 x 53 = 46-36, 84 x 54 = 47-24, 84 x 55 = 48-12, 84 x 56 = 49-0, 84 x 57 = 49-84, 84 x 58 = 50-72, 84 x 59 = 51-60, 84 x 60 = 52-48, 84 x 61 = 53-36, 84 x 62 = 54-24, 84 x 63 = 55-12, 84 x 64 = 56-0, 84 x 65 = 56-84, 84 x 66 = 57-72, 84 x 67 = 58-60, 84 x 68 = 59-48, 84 x 69 = 60-36, 84 x 70 = 61-24, 84 x 71 = 62-12, 84 x 72 = 63-0, 84 x 73 = 63-84, 84 x 74 = 64-72, 84 x 75 = 65-60, 84 x 76 = 66-48, 84 x 77 = 67-36, 84 x 78 = 68-24, 84 x 79 = 69-12, 84 x 80 = 70-0, 84 x 81 = 70-84, 84 x 82 = 71-72, 84 x 83 = 72-60, 84 x 84 = 73-48, 84 x 85 = 74-36, 84 x 86 = 75-24, 84 x 87 = 76-12, 84 x 88 = 77-0, 84 x 89 = 77-84, 84 x 90 = 78-72, 84 x 91 = 79-60, 84 x 92 = 80-48, 84 x 93 = 81-36, 84 x 94 = 82-24, 84 x 95 = 83-12, 
85 x 1 = 0-85, 85 x 2 = 1-74, 85 x 3 = 2-63, 85 x 4 = 3-52, 85 x 5 = 4-41, 85 x 6 = 5-30, 85 x 7 = 6-19, 85 x 8 = 7-8, 85 x 9 = 7-93, 85 x 10 = 8-82, 85 x 11 = 9-71, 85 x 12 = 10-60, 85 x 13 = 11-49, 85 x 14 = 12-38, 85 x 15 = 13-27, 85 x 16 = 14-16, 85 x 17 = 15-5, 85 x 18 = 15-90, 85 x 19 = 16-79, 85 x 20 = 17-68, 85 x 21 = 18-57, 85 x 22 = 19-46, 85 x 23 = 20-35, 85 x 24 = 21-24, 85 x 25 = 22-13, 85 x 26 = 23-2, 85 x 27 = 23-87, 85 x 28 = 24-76, 85 x 29 = 25-65, 85 x 30 = 26-54, 85 x 31 = 27-43, 85 x 32 = 28-32, 85 x 33 = 29-21, 85 x 34 = 30-10, 85 x 35 = 30-95, 85 x 36 = 31-84, 85 x 37 = 32-73, 85 x 38 = 33-62, 85 x 39 = 34-51, 85 x 40 = 35-40, 85 x 41 = 36-29, 85 x 42 = 37-18, 85 x 43 = 38-7, 85 x 44 = 38-92, 85 x 45 = 39-81, 85 x 46 = 40-70, 85 x 47 = 41-59, 85 x 48 = 42-48, 85 x 49 = 43-37, 85 x 50 = 44-26, 85 x 51 = 45-15, 85 x 52 = 46-4, 85 x 53 = 46-89, 85 x 54 = 47-78, 85 x 55 = 48-67, 85 x 56 = 49-56, 85 x 57 = 50-45, 85 x 58 = 51-34, 85 x 59 = 52-23, 85 x 60 = 53-12, 85 x 61 = 54-1, 85 x 62 = 54-86, 85 x 63 = 55-75, 85 x 64 = 56-64, 85 x 65 = 57-53, 85 x 66 = 58-42, 85 x 67 = 59-31, 85 x 68 = 60-20, 85 x 69 = 61-9, 85 x 70 = 61-94, 85 x 71 = 62-83, 85 x 72 = 63-72, 85 x 73 = 64-61, 85 x 74 = 65-50, 85 x 75 = 66-39, 85 x 76 = 67-28, 85 x 77 = 68-17, 85 x 78 = 69-6, 85 x 79 = 69-91, 85 x 80 = 70-80, 85 x 81 = 71-69, 85 x 82 = 72-58, 85 x 83 = 73-47, 85 x 84 = 74-36, 85 x 85 = 75-25, 85 x 86 = 76-14, 85 x 87 = 77-3, 85 x 88 = 77-88, 85 x 89 = 78-77, 85 x 90 = 79-66, 85 x 91 = 80-55, 85 x 92 = 81-44, 85 x 93 = 82-33, 85 x 94 = 83-22, 85 x 95 = 84-11, 
86 x 1 = 0-86, 86 x 2 = 1-76, 86 x 3 = 2-66, 86 x 4 = 3-56, 86 x 5 = 4-46, 86 x 6 = 5-36, 86 x 7 = 6-26, 86 x 8 = 7-16, 86 x 9 = 8-6, 86 x 10 = 8-92, 86 x 11 = 9-82, 86 x 12 = 10-72, 86 x 13 = 11-62, 86 x 14 = 12-52, 86 x 15 = 13-42, 86 x 16 = 14-32, 86 x 17 = 15-22, 86 x 18 = 16-12, 86 x 19 = 17-2, 86 x 20 = 17-88, 86 x 21 = 18-78, 86 x 22 = 19-68, 86 x 23 = 20-58, 86 x 24 = 21-48, 86 x 25 = 22-38, 86 x 26 = 23-28, 86 x 27 = 24-18, 86 x 28 = 25-8, 86 x 29 = 25-94, 86 x 30 = 26-84, 86 x 31 = 27-74, 86 x 32 = 28-64, 86 x 33 = 29-54, 86 x 34 = 30-44, 86 x 35 = 31-34, 86 x 36 = 32-24, 86 x 37 = 33-14, 86 x 38 = 34-4, 86 x 39 = 34-90, 86 x 40 = 35-80, 86 x 41 = 36-70, 86 x 42 = 37-60, 86 x 43 = 38-50, 86 x 44 = 39-40, 86 x 45 = 40-30, 86 x 46 = 41-20, 86 x 47 = 42-10, 86 x 48 = 43-0, 86 x 49 = 43-86, 86 x 50 = 44-76, 86 x 51 = 45-66, 86 x 52 = 46-56, 86 x 53 = 47-46, 86 x 54 = 48-36, 86 x 55 = 49-26, 86 x 56 = 50-16, 86 x 57 = 51-6, 86 x 58 = 51-92, 86 x 59 = 52-82, 86 x 60 = 53-72, 86 x 61 = 54-62, 86 x 62 = 55-52, 86 x 63 = 56-42, 86 x 64 = 57-32, 86 x 65 = 58-22, 86 x 66 = 59-12, 86 x 67 = 60-2, 86 x 68 = 60-88, 86 x 69 = 61-78, 86 x 70 = 62-68, 86 x 71 = 63-58, 86 x 72 = 64-48, 86 x 73 = 65-38, 86 x 74 = 66-28, 86 x 75 = 67-18, 86 x 76 = 68-8, 86 x 77 = 68-94, 86 x 78 = 69-84, 86 x 79 = 70-74, 86 x 80 = 71-64, 86 x 81 = 72-54, 86 x 82 = 73-44, 86 x 83 = 74-34, 86 x 84 = 75-24, 86 x 85 = 76-14, 86 x 86 = 77-4, 86 x 87 = 77-90, 86 x 88 = 78-80, 86 x 89 = 79-70, 86 x 90 = 80-60, 86 x 91 = 81-50, 86 x 92 = 82-40, 86 x 93 = 83-30, 86 x 94 = 84-20, 86 x 95 = 85-10, 
87 x 1 = 0-87, 87 x 2 = 1-78, 87 x 3 = 2-69, 87 x 4 = 3-60, 87 x 5 = 4-51, 87 x 6 = 5-42, 87 x 7 = 6-33, 87 x 8 = 7-24, 87 x 9 = 8-15, 87 x 10 = 9-6, 87 x 11 = 9-93, 87 x 12 = 10-84, 87 x 13 = 11-75, 87 x 14 = 12-66, 87 x 15 = 13-57, 87 x 16 = 14-48, 87 x 17 = 15-39, 87 x 18 = 16-30, 87 x 19 = 17-21, 87 x 20 = 18-12, 87 x 21 = 19-3, 87 x 22 = 19-90, 87 x 23 = 20-81, 87 x 24 = 21-72, 87 x 25 = 22-63, 87 x 26 = 23-54, 87 x 27 = 24-45, 87 x 28 = 25-36, 87 x 29 = 26-27, 87 x 30 = 27-18, 87 x 31 = 28-9, 87 x 32 = 29-0, 87 x 33 = 29-87, 87 x 34 = 30-78, 87 x 35 = 31-69, 87 x 36 = 32-60, 87 x 37 = 33-51, 87 x 38 = 34-42, 87 x 39 = 35-33, 87 x 40 = 36-24, 87 x 41 = 37-15, 87 x 42 = 38-6, 87 x 43 = 38-93, 87 x 44 = 39-84, 87 x 45 = 40-75, 87 x 46 = 41-66, 87 x 47 = 42-57, 87 x 48 = 43-48, 87 x 49 = 44-39, 87 x 50 = 45-30, 87 x 51 = 46-21, 87 x 52 = 47-12, 87 x 53 = 48-3, 87 x 54 = 48-90, 87 x 55 = 49-81, 87 x 56 = 50-72, 87 x 57 = 51-63, 87 x 58 = 52-54, 87 x 59 = 53-45, 87 x 60 = 54-36, 87 x 61 = 55-27, 87 x 62 = 56-18, 87 x 63 = 57-9, 87 x 64 = 58-0, 87 x 65 = 58-87, 87 x 66 = 59-78, 87 x 67 = 60-69, 87 x 68 = 61-60, 87 x 69 = 62-51, 87 x 70 = 63-42, 87 x 71 = 64-33, 87 x 72 = 65-24, 87 x 73 = 66-15, 87 x 74 = 67-6, 87 x 75 = 67-93, 87 x 76 = 68-84, 87 x 77 = 69-75, 87 x 78 = 70-66, 87 x 79 = 71-57, 87 x 80 = 72-48, 87 x 81 = 73-39, 87 x 82 = 74-30, 87 x 83 = 75-21, 87 x 84 = 76-12, 87 x 85 = 77-3, 87 x 86 = 77-90, 87 x 87 = 78-81, 87 x 88 = 79-72, 87 x 89 = 80-63, 87 x 90 = 81-54, 87 x 91 = 82-45, 87 x 92 = 83-36, 87 x 93 = 84-27, 87 x 94 = 85-18, 87 x 95 = 86-9, 
