71 x 1 = 0-71, 71 x 2 = 1-39, 71 x 3 = 2-7, 71 x 4 = 2-78, 71 x 5 = 3-46, 71 x 6 = 4-14, 71 x 7 = 4-85, 71 x 8 = 5-53, 71 x 9 = 6-21, 71 x 10 = 6-92, 71 x 11 = 7-60, 71 x 12 = 8-28, 71 x 13 = 8-99, 71 x 14 = 9-67, 71 x 15 = 10-35, 71 x 16 = 11-3, 71 x 17 = 11-74, 71 x 18 = 12-42, 71 x 19 = 13-10, 71 x 20 = 13-81, 71 x 21 = 14-49, 71 x 22 = 15-17, 71 x 23 = 15-88, 71 x 24 = 16-56, 71 x 25 = 17-24, 71 x 26 = 17-95, 71 x 27 = 18-63, 71 x 28 = 19-31, 71 x 29 = 19-102, 71 x 30 = 20-70, 71 x 31 = 21-38, 71 x 32 = 22-6, 71 x 33 = 22-77, 71 x 34 = 23-45, 71 x 35 = 24-13, 71 x 36 = 24-84, 71 x 37 = 25-52, 71 x 38 = 26-20, 71 x 39 = 26-91, 71 x 40 = 27-59, 71 x 41 = 28-27, 71 x 42 = 28-98, 71 x 43 = 29-66, 71 x 44 = 30-34, 71 x 45 = 31-2, 71 x 46 = 31-73, 71 x 47 = 32-41, 71 x 48 = 33-9, 71 x 49 = 33-80, 71 x 50 = 34-48, 71 x 51 = 35-16, 71 x 52 = 35-87, 71 x 53 = 36-55, 71 x 54 = 37-23, 71 x 55 = 37-94, 71 x 56 = 38-62, 71 x 57 = 39-30, 71 x 58 = 39-101, 71 x 59 = 40-69, 71 x 60 = 41-37, 71 x 61 = 42-5, 71 x 62 = 42-76, 71 x 63 = 43-44, 71 x 64 = 44-12, 71 x 65 = 44-83, 71 x 66 = 45-51, 71 x 67 = 46-19, 71 x 68 = 46-90, 71 x 69 = 47-58, 71 x 70 = 48-26, 71 x 71 = 48-97, 71 x 72 = 49-65, 71 x 73 = 50-33, 71 x 74 = 51-1, 71 x 75 = 51-72, 71 x 76 = 52-40, 71 x 77 = 53-8, 71 x 78 = 53-79, 71 x 79 = 54-47, 71 x 80 = 55-15, 71 x 81 = 55-86, 71 x 82 = 56-54, 71 x 83 = 57-22, 71 x 84 = 57-93, 71 x 85 = 58-61, 71 x 86 = 59-29, 71 x 87 = 59-100, 71 x 88 = 60-68, 71 x 89 = 61-36, 71 x 90 = 62-4, 71 x 91 = 62-75, 71 x 92 = 63-43, 71 x 93 = 64-11, 71 x 94 = 64-82, 71 x 95 = 65-50, 71 x 96 = 66-18, 71 x 97 = 66-89, 71 x 98 = 67-57, 71 x 99 = 68-25, 71 x 100 = 68-96, 71 x 101 = 69-64, 71 x 102 = 70-32, 
72 x 1 = 0-72, 72 x 2 = 1-41, 72 x 3 = 2-10, 72 x 4 = 2-82, 72 x 5 = 3-51, 72 x 6 = 4-20, 72 x 7 = 4-92, 72 x 8 = 5-61, 72 x 9 = 6-30, 72 x 10 = 6-102, 72 x 11 = 7-71, 72 x 12 = 8-40, 72 x 13 = 9-9, 72 x 14 = 9-81, 72 x 15 = 10-50, 72 x 16 = 11-19, 72 x 17 = 11-91, 72 x 18 = 12-60, 72 x 19 = 13-29, 72 x 20 = 13-101, 72 x 21 = 14-70, 72 x 22 = 15-39, 72 x 23 = 16-8, 72 x 24 = 16-80, 72 x 25 = 17-49, 72 x 26 = 18-18, 72 x 27 = 18-90, 72 x 28 = 19-59, 72 x 29 = 20-28, 72 x 30 = 20-100, 72 x 31 = 21-69, 72 x 32 = 22-38, 72 x 33 = 23-7, 72 x 34 = 23-79, 72 x 35 = 24-48, 72 x 36 = 25-17, 72 x 37 = 25-89, 72 x 38 = 26-58, 72 x 39 = 27-27, 72 x 40 = 27-99, 72 x 41 = 28-68, 72 x 42 = 29-37, 72 x 43 = 30-6, 72 x 44 = 30-78, 72 x 45 = 31-47, 72 x 46 = 32-16, 72 x 47 = 32-88, 72 x 48 = 33-57, 72 x 49 = 34-26, 72 x 50 = 34-98, 72 x 51 = 35-67, 72 x 52 = 36-36, 72 x 53 = 37-5, 72 x 54 = 37-77, 72 x 55 = 38-46, 72 x 56 = 39-15, 72 x 57 = 39-87, 72 x 58 = 40-56, 72 x 59 = 41-25, 72 x 60 = 41-97, 72 x 61 = 42-66, 72 x 62 = 43-35, 72 x 63 = 44-4, 72 x 64 = 44-76, 72 x 65 = 45-45, 72 x 66 = 46-14, 72 x 67 = 46-86, 72 x 68 = 47-55, 72 x 69 = 48-24, 72 x 70 = 48-96, 72 x 71 = 49-65, 72 x 72 = 50-34, 72 x 73 = 51-3, 72 x 74 = 51-75, 72 x 75 = 52-44, 72 x 76 = 53-13, 72 x 77 = 53-85, 72 x 78 = 54-54, 72 x 79 = 55-23, 72 x 80 = 55-95, 72 x 81 = 56-64, 72 x 82 = 57-33, 72 x 83 = 58-2, 72 x 84 = 58-74, 72 x 85 = 59-43, 72 x 86 = 60-12, 72 x 87 = 60-84, 72 x 88 = 61-53, 72 x 89 = 62-22, 72 x 90 = 62-94, 72 x 91 = 63-63, 72 x 92 = 64-32, 72 x 93 = 65-1, 72 x 94 = 65-73, 72 x 95 = 66-42, 72 x 96 = 67-11, 72 x 97 = 67-83, 72 x 98 = 68-52, 72 x 99 = 69-21, 72 x 100 = 69-93, 72 x 101 = 70-62, 72 x 102 = 71-31, 
73 x 1 = 0-73, 73 x 2 = 1-43, 73 x 3 = 2-13, 73 x 4 = 2-86, 73 x 5 = 3-56, 73 x 6 = 4-26, 73 x 7 = 4-99, 73 x 8 = 5-69, 73 x 9 = 6-39, 73 x 10 = 7-9, 73 x 11 = 7-82, 73 x 12 = 8-52, 73 x 13 = 9-22, 73 x 14 = 9-95, 73 x 15 = 10-65, 73 x 16 = 11-35, 73 x 17 = 12-5, 73 x 18 = 12-78, 73 x 19 = 13-48, 73 x 20 = 14-18, 73 x 21 = 14-91, 73 x 22 = 15-61, 73 x 23 = 16-31, 73 x 24 = 17-1, 73 x 25 = 17-74, 73 x 26 = 18-44, 73 x 27 = 19-14, 73 x 28 = 19-87, 73 x 29 = 20-57, 73 x 30 = 21-27, 73 x 31 = 21-100, 73 x 32 = 22-70, 73 x 33 = 23-40, 73 x 34 = 24-10, 73 x 35 = 24-83, 73 x 36 = 25-53, 73 x 37 = 26-23, 73 x 38 = 26-96, 73 x 39 = 27-66, 73 x 40 = 28-36, 73 x 41 = 29-6, 73 x 42 = 29-79, 73 x 43 = 30-49, 73 x 44 = 31-19, 73 x 45 = 31-92, 73 x 46 = 32-62, 73 x 47 = 33-32, 73 x 48 = 34-2, 73 x 49 = 34-75, 73 x 50 = 35-45, 73 x 51 = 36-15, 73 x 52 = 36-88, 73 x 53 = 37-58, 73 x 54 = 38-28, 73 x 55 = 38-101, 73 x 56 = 39-71, 73 x 57 = 40-41, 73 x 58 = 41-11, 73 x 59 = 41-84, 73 x 60 = 42-54, 73 x 61 = 43-24, 73 x 62 = 43-97, 73 x 63 = 44-67, 73 x 64 = 45-37, 73 x 65 = 46-7, 73 x 66 = 46-80, 73 x 67 = 47-50, 73 x 68 = 48-20, 73 x 69 = 48-93, 73 x 70 = 49-63, 73 x 71 = 50-33, 73 x 72 = 51-3, 73 x 73 = 51-76, 73 x 74 = 52-46, 73 x 75 = 53-16, 73 x 76 = 53-89, 73 x 77 = 54-59, 73 x 78 = 55-29, 73 x 79 = 55-102, 73 x 80 = 56-72, 73 x 81 = 57-42, 73 x 82 = 58-12, 73 x 83 = 58-85, 73 x 84 = 59-55, 73 x 85 = 60-25, 73 x 86 = 60-98, 73 x 87 = 61-68, 73 x 88 = 62-38, 73 x 89 = 63-8, 73 x 90 = 63-81, 73 x 91 = 64-51, 73 x 92 = 65-21, 73 x 93 = 65-94, 73 x 94 = 66-64, 73 x 95 = 67-34, 73 x 96 = 68-4, 73 x 97 = 68-77, 73 x 98 = 69-47, 73 x 99 = 70-17, 73 x 100 = 70-90, 73 x 101 = 71-60, 73 x 102 = 72-30, 
74 x 1 = 0-74, 74 x 2 = 1-45, 74 x 3 = 2-16, 74 x 4 = 2-90, 74 x 5 = 3-61, 74 x 6 = 4-32, 74 x 7 = 5-3, 74 x 8 = 5-77, 74 x 9 = 6-48, 74 x 10 = 7-19, 74 x 11 = 7-93, 74 x 12 = 8-64, 74 x 13 = 9-35, 74 x 14 = 10-6, 74 x 15 = 10-80, 74 x 16 = 11-51, 74 x 17 = 12-22, 74 x 18 = 12-96, 74 x 19 = 13-67, 74 x 20 = 14-38, 74 x 21 = 15-9, 74 x 22 = 15-83, 74 x 23 = 16-54, 74 x 24 = 17-25, 74 x 25 = 17-99, 74 x 26 = 18-70, 74 x 27 = 19-41, 74 x 28 = 20-12, 74 x 29 = 20-86, 74 x 30 = 21-57, 74 x 31 = 22-28, 74 x 32 = 22-102, 74 x 33 = 23-73, 74 x 34 = 24-44, 74 x 35 = 25-15, 74 x 36 = 25-89, 74 x 37 = 26-60, 74 x 38 = 27-31, 74 x 39 = 28-2, 74 x 40 = 28-76, 74 x 41 = 29-47, 74 x 42 = 30-18, 74 x 43 = 30-92, 74 x 44 = 31-63, 74 x 45 = 32-34, 74 x 46 = 33-5, 74 x 47 = 33-79, 74 x 48 = 34-50, 74 x 49 = 35-21, 74 x 50 = 35-95, 74 x 51 = 36-66, 74 x 52 = 37-37, 74 x 53 = 38-8, 74 x 54 = 38-82, 74 x 55 = 39-53, 74 x 56 = 40-24, 74 x 57 = 40-98, 74 x 58 = 41-69, 74 x 59 = 42-40, 74 x 60 = 43-11, 74 x 61 = 43-85, 74 x 62 = 44-56, 74 x 63 = 45-27, 74 x 64 = 45-101, 74 x 65 = 46-72, 74 x 66 = 47-43, 74 x 67 = 48-14, 74 x 68 = 48-88, 74 x 69 = 49-59, 74 x 70 = 50-30, 74 x 71 = 51-1, 74 x 72 = 51-75, 74 x 73 = 52-46, 74 x 74 = 53-17, 74 x 75 = 53-91, 74 x 76 = 54-62, 74 x 77 = 55-33, 74 x 78 = 56-4, 74 x 79 = 56-78, 74 x 80 = 57-49, 74 x 81 = 58-20, 74 x 82 = 58-94, 74 x 83 = 59-65, 74 x 84 = 60-36, 74 x 85 = 61-7, 74 x 86 = 61-81, 74 x 87 = 62-52, 74 x 88 = 63-23, 74 x 89 = 63-97, 74 x 90 = 64-68, 74 x 91 = 65-39, 74 x 92 = 66-10, 74 x 93 = 66-84, 74 x 94 = 67-55, 74 x 95 = 68-26, 74 x 96 = 68-100, 74 x 97 = 69-71, 74 x 98 = 70-42, 74 x 99 = 71-13, 74 x 100 = 71-87, 74 x 101 = 72-58, 74 x 102 = 73-29, 
75 x 1 = 0-75, 75 x 2 = 1-47, 75 x 3 = 2-19, 75 x 4 = 2-94, 75 x 5 = 3-66, 75 x 6 = 4-38, 75 x 7 = 5-10, 75 x 8 = 5-85, 75 x 9 = 6-57, 75 x 10 = 7-29, 75 x 11 = 8-1, 75 x 12 = 8-76, 75 x 13 = 9-48, 75 x 14 = 10-20, 75 x 15 = 10-95, 75 x 16 = 11-67, 75 x 17 = 12-39, 75 x 18 = 13-11, 75 x 19 = 13-86, 75 x 20 = 14-58, 75 x 21 = 15-30, 75 x 22 = 16-2, 75 x 23 = 16-77, 75 x 24 = 17-49, 75 x 25 = 18-21, 75 x 26 = 18-96, 75 x 27 = 19-68, 75 x 28 = 20-40, 75 x 29 = 21-12, 75 x 30 = 21-87, 75 x 31 = 22-59, 75 x 32 = 23-31, 75 x 33 = 24-3, 75 x 34 = 24-78, 75 x 35 = 25-50, 75 x 36 = 26-22, 75 x 37 = 26-97, 75 x 38 = 27-69, 75 x 39 = 28-41, 75 x 40 = 29-13, 75 x 41 = 29-88, 75 x 42 = 30-60, 75 x 43 = 31-32, 75 x 44 = 32-4, 75 x 45 = 32-79, 75 x 46 = 33-51, 75 x 47 = 34-23, 75 x 48 = 34-98, 75 x 49 = 35-70, 75 x 50 = 36-42, 75 x 51 = 37-14, 75 x 52 = 37-89, 75 x 53 = 38-61, 75 x 54 = 39-33, 75 x 55 = 40-5, 75 x 56 = 40-80, 75 x 57 = 41-52, 75 x 58 = 42-24, 75 x 59 = 42-99, 75 x 60 = 43-71, 75 x 61 = 44-43, 75 x 62 = 45-15, 75 x 63 = 45-90, 75 x 64 = 46-62, 75 x 65 = 47-34, 75 x 66 = 48-6, 75 x 67 = 48-81, 75 x 68 = 49-53, 75 x 69 = 50-25, 75 x 70 = 50-100, 75 x 71 = 51-72, 75 x 72 = 52-44, 75 x 73 = 53-16, 75 x 74 = 53-91, 75 x 75 = 54-63, 75 x 76 = 55-35, 75 x 77 = 56-7, 75 x 78 = 56-82, 75 x 79 = 57-54, 75 x 80 = 58-26, 75 x 81 = 58-101, 75 x 82 = 59-73, 75 x 83 = 60-45, 75 x 84 = 61-17, 75 x 85 = 61-92, 75 x 86 = 62-64, 75 x 87 = 63-36, 75 x 88 = 64-8, 75 x 89 = 64-83, 75 x 90 = 65-55, 75 x 91 = 66-27, 75 x 92 = 66-102, 75 x 93 = 67-74, 75 x 94 = 68-46, 75 x 95 = 69-18, 75 x 96 = 69-93, 75 x 97 = 70-65, 75 x 98 = 71-37, 75 x 99 = 72-9, 75 x 100 = 72-84, 75 x 101 = 73-56, 75 x 102 = 74-28, 
76 x 1 = 0-76, 76 x 2 = 1-49, 76 x 3 = 2-22, 76 x 4 = 2-98, 76 x 5 = 3-71, 76 x 6 = 4-44, 76 x 7 = 5-17, 76 x 8 = 5-93, 76 x 9 = 6-66, 76 x 10 = 7-39, 76 x 11 = 8-12, 76 x 12 = 8-88, 76 x 13 = 9-61, 76 x 14 = 10-34, 76 x 15 = 11-7, 76 x 16 = 11-83, 76 x 17 = 12-56, 76 x 18 = 13-29, 76 x 19 = 14-2, 76 x 20 = 14-78, 76 x 21 = 15-51, 76 x 22 = 16-24, 76 x 23 = 16-100, 76 x 24 = 17-73, 76 x 25 = 18-46, 76 x 26 = 19-19, 76 x 27 = 19-95, 76 x 28 = 20-68, 76 x 29 = 21-41, 76 x 30 = 22-14, 76 x 31 = 22-90, 76 x 32 = 23-63, 76 x 33 = 24-36, 76 x 34 = 25-9, 76 x 35 = 25-85, 76 x 36 = 26-58, 76 x 37 = 27-31, 76 x 38 = 28-4, 76 x 39 = 28-80, 76 x 40 = 29-53, 76 x 41 = 30-26, 76 x 42 = 30-102, 76 x 43 = 31-75, 76 x 44 = 32-48, 76 x 45 = 33-21, 76 x 46 = 33-97, 76 x 47 = 34-70, 76 x 48 = 35-43, 76 x 49 = 36-16, 76 x 50 = 36-92, 76 x 51 = 37-65, 76 x 52 = 38-38, 76 x 53 = 39-11, 76 x 54 = 39-87, 76 x 55 = 40-60, 76 x 56 = 41-33, 76 x 57 = 42-6, 76 x 58 = 42-82, 76 x 59 = 43-55, 76 x 60 = 44-28, 76 x 61 = 45-1, 76 x 62 = 45-77, 76 x 63 = 46-50, 76 x 64 = 47-23, 76 x 65 = 47-99, 76 x 66 = 48-72, 76 x 67 = 49-45, 76 x 68 = 50-18, 76 x 69 = 50-94, 76 x 70 = 51-67, 76 x 71 = 52-40, 76 x 72 = 53-13, 76 x 73 = 53-89, 76 x 74 = 54-62, 76 x 75 = 55-35, 76 x 76 = 56-8, 76 x 77 = 56-84, 76 x 78 = 57-57, 76 x 79 = 58-30, 76 x 80 = 59-3, 76 x 81 = 59-79, 76 x 82 = 60-52, 76 x 83 = 61-25, 76 x 84 = 61-101, 76 x 85 = 62-74, 76 x 86 = 63-47, 76 x 87 = 64-20, 76 x 88 = 64-96, 76 x 89 = 65-69, 76 x 90 = 66-42, 76 x 91 = 67-15, 76 x 92 = 67-91, 76 x 93 = 68-64, 76 x 94 = 69-37, 76 x 95 = 70-10, 76 x 96 = 70-86, 76 x 97 = 71-59, 76 x 98 = 72-32, 76 x 99 = 73-5, 76 x 100 = 73-81, 76 x 101 = 74-54, 76 x 102 = 75-27, 
77 x 1 = 0-77, 77 x 2 = 1-51, 77 x 3 = 2-25, 77 x 4 = 2-102, 77 x 5 = 3-76, 77 x 6 = 4-50, 77 x 7 = 5-24, 77 x 8 = 5-101, 77 x 9 = 6-75, 77 x 10 = 7-49, 77 x 11 = 8-23, 77 x 12 = 8-100, 77 x 13 = 9-74, 77 x 14 = 10-48, 77 x 15 = 11-22, 77 x 16 = 11-99, 77 x 17 = 12-73, 77 x 18 = 13-47, 77 x 19 = 14-21, 77 x 20 = 14-98, 77 x 21 = 15-72, 77 x 22 = 16-46, 77 x 23 = 17-20, 77 x 24 = 17-97, 77 x 25 = 18-71, 77 x 26 = 19-45, 77 x 27 = 20-19, 77 x 28 = 20-96, 77 x 29 = 21-70, 77 x 30 = 22-44, 77 x 31 = 23-18, 77 x 32 = 23-95, 77 x 33 = 24-69, 77 x 34 = 25-43, 77 x 35 = 26-17, 77 x 36 = 26-94, 77 x 37 = 27-68, 77 x 38 = 28-42, 77 x 39 = 29-16, 77 x 40 = 29-93, 77 x 41 = 30-67, 77 x 42 = 31-41, 77 x 43 = 32-15, 77 x 44 = 32-92, 77 x 45 = 33-66, 77 x 46 = 34-40, 77 x 47 = 35-14, 77 x 48 = 35-91, 77 x 49 = 36-65, 77 x 50 = 37-39, 77 x 51 = 38-13, 77 x 52 = 38-90, 77 x 53 = 39-64, 77 x 54 = 40-38, 77 x 55 = 41-12, 77 x 56 = 41-89, 77 x 57 = 42-63, 77 x 58 = 43-37, 77 x 59 = 44-11, 77 x 60 = 44-88, 77 x 61 = 45-62, 77 x 62 = 46-36, 77 x 63 = 47-10, 77 x 64 = 47-87, 77 x 65 = 48-61, 77 x 66 = 49-35, 77 x 67 = 50-9, 77 x 68 = 50-86, 77 x 69 = 51-60, 77 x 70 = 52-34, 77 x 71 = 53-8, 77 x 72 = 53-85, 77 x 73 = 54-59, 77 x 74 = 55-33, 77 x 75 = 56-7, 77 x 76 = 56-84, 77 x 77 = 57-58, 77 x 78 = 58-32, 77 x 79 = 59-6, 77 x 80 = 59-83, 77 x 81 = 60-57, 77 x 82 = 61-31, 77 x 83 = 62-5, 77 x 84 = 62-82, 77 x 85 = 63-56, 77 x 86 = 64-30, 77 x 87 = 65-4, 77 x 88 = 65-81, 77 x 89 = 66-55, 77 x 90 = 67-29, 77 x 91 = 68-3, 77 x 92 = 68-80, 77 x 93 = 69-54, 77 x 94 = 70-28, 77 x 95 = 71-2, 77 x 96 = 71-79, 77 x 97 = 72-53, 77 x 98 = 73-27, 77 x 99 = 74-1, 77 x 100 = 74-78, 77 x 101 = 75-52, 77 x 102 = 76-26, 
78 x 1 = 0-78, 78 x 2 = 1-53, 78 x 3 = 2-28, 78 x 4 = 3-3, 78 x 5 = 3-81, 78 x 6 = 4-56, 78 x 7 = 5-31, 78 x 8 = 6-6, 78 x 9 = 6-84, 78 x 10 = 7-59, 78 x 11 = 8-34, 78 x 12 = 9-9, 78 x 13 = 9-87, 78 x 14 = 10-62, 78 x 15 = 11-37, 78 x 16 = 12-12, 78 x 17 = 12-90, 78 x 18 = 13-65, 78 x 19 = 14-40, 78 x 20 = 15-15, 78 x 21 = 15-93, 78 x 22 = 16-68, 78 x 23 = 17-43, 78 x 24 = 18-18, 78 x 25 = 18-96, 78 x 26 = 19-71, 78 x 27 = 20-46, 78 x 28 = 21-21, 78 x 29 = 21-99, 78 x 30 = 22-74, 78 x 31 = 23-49, 78 x 32 = 24-24, 78 x 33 = 24-102, 78 x 34 = 25-77, 78 x 35 = 26-52, 78 x 36 = 27-27, 78 x 37 = 28-2, 78 x 38 = 28-80, 78 x 39 = 29-55, 78 x 40 = 30-30, 78 x 41 = 31-5, 78 x 42 = 31-83, 78 x 43 = 32-58, 78 x 44 = 33-33, 78 x 45 = 34-8, 78 x 46 = 34-86, 78 x 47 = 35-61, 78 x 48 = 36-36, 78 x 49 = 37-11, 78 x 50 = 37-89, 78 x 51 = 38-64, 78 x 52 = 39-39, 78 x 53 = 40-14, 78 x 54 = 40-92, 78 x 55 = 41-67, 78 x 56 = 42-42, 78 x 57 = 43-17, 78 x 58 = 43-95, 78 x 59 = 44-70, 78 x 60 = 45-45, 78 x 61 = 46-20, 78 x 62 = 46-98, 78 x 63 = 47-73, 78 x 64 = 48-48, 78 x 65 = 49-23, 78 x 66 = 49-101, 78 x 67 = 50-76, 78 x 68 = 51-51, 78 x 69 = 52-26, 78 x 70 = 53-1, 78 x 71 = 53-79, 78 x 72 = 54-54, 78 x 73 = 55-29, 78 x 74 = 56-4, 78 x 75 = 56-82, 78 x 76 = 57-57, 78 x 77 = 58-32, 78 x 78 = 59-7, 78 x 79 = 59-85, 78 x 80 = 60-60, 78 x 81 = 61-35, 78 x 82 = 62-10, 78 x 83 = 62-88, 78 x 84 = 63-63, 78 x 85 = 64-38, 78 x 86 = 65-13, 78 x 87 = 65-91, 78 x 88 = 66-66, 78 x 89 = 67-41, 78 x 90 = 68-16, 78 x 91 = 68-94, 78 x 92 = 69-69, 78 x 93 = 70-44, 78 x 94 = 71-19, 78 x 95 = 71-97, 78 x 96 = 72-72, 78 x 97 = 73-47, 78 x 98 = 74-22, 78 x 99 = 74-100, 78 x 100 = 75-75, 78 x 101 = 76-50, 78 x 102 = 77-25, 
79 x 1 = 0-79, 79 x 2 = 1-55, 79 x 3 = 2-31, 79 x 4 = 3-7, 79 x 5 = 3-86, 79 x 6 = 4-62, 79 x 7 = 5-38, 79 x 8 = 6-14, 79 x 9 = 6-93, 79 x 10 = 7-69, 79 x 11 = 8-45, 79 x 12 = 9-21, 79 x 13 = 9-100, 79 x 14 = 10-76, 79 x 15 = 11-52, 79 x 16 = 12-28, 79 x 17 = 13-4, 79 x 18 = 13-83, 79 x 19 = 14-59, 79 x 20 = 15-35, 79 x 21 = 16-11, 79 x 22 = 16-90, 79 x 23 = 17-66, 79 x 24 = 18-42, 79 x 25 = 19-18, 79 x 26 = 19-97, 79 x 27 = 20-73, 79 x 28 = 21-49, 79 x 29 = 22-25, 79 x 30 = 23-1, 79 x 31 = 23-80, 79 x 32 = 24-56, 79 x 33 = 25-32, 79 x 34 = 26-8, 79 x 35 = 26-87, 79 x 36 = 27-63, 79 x 37 = 28-39, 79 x 38 = 29-15, 79 x 39 = 29-94, 79 x 40 = 30-70, 79 x 41 = 31-46, 79 x 42 = 32-22, 79 x 43 = 32-101, 79 x 44 = 33-77, 79 x 45 = 34-53, 79 x 46 = 35-29, 79 x 47 = 36-5, 79 x 48 = 36-84, 79 x 49 = 37-60, 79 x 50 = 38-36, 79 x 51 = 39-12, 79 x 52 = 39-91, 79 x 53 = 40-67, 79 x 54 = 41-43, 79 x 55 = 42-19, 79 x 56 = 42-98, 79 x 57 = 43-74, 79 x 58 = 44-50, 79 x 59 = 45-26, 79 x 60 = 46-2, 79 x 61 = 46-81, 79 x 62 = 47-57, 79 x 63 = 48-33, 79 x 64 = 49-9, 79 x 65 = 49-88, 79 x 66 = 50-64, 79 x 67 = 51-40, 79 x 68 = 52-16, 79 x 69 = 52-95, 79 x 70 = 53-71, 79 x 71 = 54-47, 79 x 72 = 55-23, 79 x 73 = 55-102, 79 x 74 = 56-78, 79 x 75 = 57-54, 79 x 76 = 58-30, 79 x 77 = 59-6, 79 x 78 = 59-85, 79 x 79 = 60-61, 79 x 80 = 61-37, 79 x 81 = 62-13, 79 x 82 = 62-92, 79 x 83 = 63-68, 79 x 84 = 64-44, 79 x 85 = 65-20, 79 x 86 = 65-99, 79 x 87 = 66-75, 79 x 88 = 67-51, 79 x 89 = 68-27, 79 x 90 = 69-3, 79 x 91 = 69-82, 79 x 92 = 70-58, 79 x 93 = 71-34, 79 x 94 = 72-10, 79 x 95 = 72-89, 79 x 96 = 73-65, 79 x 97 = 74-41, 79 x 98 = 75-17, 79 x 99 = 75-96, 79 x 100 = 76-72, 79 x 101 = 77-48, 79 x 102 = 78-24, 
80 x 1 = 0-80, 80 x 2 = 1-57, 80 x 3 = 2-34, 80 x 4 = 3-11, 80 x 5 = 3-91, 80 x 6 = 4-68, 80 x 7 = 5-45, 80 x 8 = 6-22, 80 x 9 = 6-102, 80 x 10 = 7-79, 80 x 11 = 8-56, 80 x 12 = 9-33, 80 x 13 = 10-10, 80 x 14 = 10-90, 80 x 15 = 11-67, 80 x 16 = 12-44, 80 x 17 = 13-21, 80 x 18 = 13-101, 80 x 19 = 14-78, 80 x 20 = 15-55, 80 x 21 = 16-32, 80 x 22 = 17-9, 80 x 23 = 17-89, 80 x 24 = 18-66, 80 x 25 = 19-43, 80 x 26 = 20-20, 80 x 27 = 20-100, 80 x 28 = 21-77, 80 x 29 = 22-54, 80 x 30 = 23-31, 80 x 31 = 24-8, 80 x 32 = 24-88, 80 x 33 = 25-65, 80 x 34 = 26-42, 80 x 35 = 27-19, 80 x 36 = 27-99, 80 x 37 = 28-76, 80 x 38 = 29-53, 80 x 39 = 30-30, 80 x 40 = 31-7, 80 x 41 = 31-87, 80 x 42 = 32-64, 80 x 43 = 33-41, 80 x 44 = 34-18, 80 x 45 = 34-98, 80 x 46 = 35-75, 80 x 47 = 36-52, 80 x 48 = 37-29, 80 x 49 = 38-6, 80 x 50 = 38-86, 80 x 51 = 39-63, 80 x 52 = 40-40, 80 x 53 = 41-17, 80 x 54 = 41-97, 80 x 55 = 42-74, 80 x 56 = 43-51, 80 x 57 = 44-28, 80 x 58 = 45-5, 80 x 59 = 45-85, 80 x 60 = 46-62, 80 x 61 = 47-39, 80 x 62 = 48-16, 80 x 63 = 48-96, 80 x 64 = 49-73, 80 x 65 = 50-50, 80 x 66 = 51-27, 80 x 67 = 52-4, 80 x 68 = 52-84, 80 x 69 = 53-61, 80 x 70 = 54-38, 80 x 71 = 55-15, 80 x 72 = 55-95, 80 x 73 = 56-72, 80 x 74 = 57-49, 80 x 75 = 58-26, 80 x 76 = 59-3, 80 x 77 = 59-83, 80 x 78 = 60-60, 80 x 79 = 61-37, 80 x 80 = 62-14, 80 x 81 = 62-94, 80 x 82 = 63-71, 80 x 83 = 64-48, 80 x 84 = 65-25, 80 x 85 = 66-2, 80 x 86 = 66-82, 80 x 87 = 67-59, 80 x 88 = 68-36, 80 x 89 = 69-13, 80 x 90 = 69-93, 80 x 91 = 70-70, 80 x 92 = 71-47, 80 x 93 = 72-24, 80 x 94 = 73-1, 80 x 95 = 73-81, 80 x 96 = 74-58, 80 x 97 = 75-35, 80 x 98 = 76-12, 80 x 99 = 76-92, 80 x 100 = 77-69, 80 x 101 = 78-46, 80 x 102 = 79-23, 
