77 x 1 = 0-77, 77 x 2 = 1-57, 77 x 3 = 2-37, 77 x 4 = 3-17, 77 x 5 = 3-94, 77 x 6 = 4-74, 77 x 7 = 5-54, 77 x 8 = 6-34, 77 x 9 = 7-14, 77 x 10 = 7-91, 77 x 11 = 8-71, 77 x 12 = 9-51, 77 x 13 = 10-31, 77 x 14 = 11-11, 77 x 15 = 11-88, 77 x 16 = 12-68, 77 x 17 = 13-48, 77 x 18 = 14-28, 77 x 19 = 15-8, 77 x 20 = 15-85, 77 x 21 = 16-65, 77 x 22 = 17-45, 77 x 23 = 18-25, 77 x 24 = 19-5, 77 x 25 = 19-82, 77 x 26 = 20-62, 77 x 27 = 21-42, 77 x 28 = 22-22, 77 x 29 = 23-2, 77 x 30 = 23-79, 77 x 31 = 24-59, 77 x 32 = 25-39, 77 x 33 = 26-19, 77 x 34 = 26-96, 77 x 35 = 27-76, 77 x 36 = 28-56, 77 x 37 = 29-36, 77 x 38 = 30-16, 77 x 39 = 30-93, 77 x 40 = 31-73, 77 x 41 = 32-53, 77 x 42 = 33-33, 77 x 43 = 34-13, 77 x 44 = 34-90, 77 x 45 = 35-70, 77 x 46 = 36-50, 77 x 47 = 37-30, 77 x 48 = 38-10, 77 x 49 = 38-87, 77 x 50 = 39-67, 77 x 51 = 40-47, 77 x 52 = 41-27, 77 x 53 = 42-7, 77 x 54 = 42-84, 77 x 55 = 43-64, 77 x 56 = 44-44, 77 x 57 = 45-24, 77 x 58 = 46-4, 77 x 59 = 46-81, 77 x 60 = 47-61, 77 x 61 = 48-41, 77 x 62 = 49-21, 77 x 63 = 50-1, 77 x 64 = 50-78, 77 x 65 = 51-58, 77 x 66 = 52-38, 77 x 67 = 53-18, 77 x 68 = 53-95, 77 x 69 = 54-75, 77 x 70 = 55-55, 77 x 71 = 56-35, 77 x 72 = 57-15, 77 x 73 = 57-92, 77 x 74 = 58-72, 77 x 75 = 59-52, 77 x 76 = 60-32, 77 x 77 = 61-12, 77 x 78 = 61-89, 77 x 79 = 62-69, 77 x 80 = 63-49, 77 x 81 = 64-29, 77 x 82 = 65-9, 77 x 83 = 65-86, 77 x 84 = 66-66, 77 x 85 = 67-46, 77 x 86 = 68-26, 77 x 87 = 69-6, 77 x 88 = 69-83, 77 x 89 = 70-63, 77 x 90 = 71-43, 77 x 91 = 72-23, 77 x 92 = 73-3, 77 x 93 = 73-80, 77 x 94 = 74-60, 77 x 95 = 75-40, 77 x 96 = 76-20, 
78 x 1 = 0-78, 78 x 2 = 1-59, 78 x 3 = 2-40, 78 x 4 = 3-21, 78 x 5 = 4-2, 78 x 6 = 4-80, 78 x 7 = 5-61, 78 x 8 = 6-42, 78 x 9 = 7-23, 78 x 10 = 8-4, 78 x 11 = 8-82, 78 x 12 = 9-63, 78 x 13 = 10-44, 78 x 14 = 11-25, 78 x 15 = 12-6, 78 x 16 = 12-84, 78 x 17 = 13-65, 78 x 18 = 14-46, 78 x 19 = 15-27, 78 x 20 = 16-8, 78 x 21 = 16-86, 78 x 22 = 17-67, 78 x 23 = 18-48, 78 x 24 = 19-29, 78 x 25 = 20-10, 78 x 26 = 20-88, 78 x 27 = 21-69, 78 x 28 = 22-50, 78 x 29 = 23-31, 78 x 30 = 24-12, 78 x 31 = 24-90, 78 x 32 = 25-71, 78 x 33 = 26-52, 78 x 34 = 27-33, 78 x 35 = 28-14, 78 x 36 = 28-92, 78 x 37 = 29-73, 78 x 38 = 30-54, 78 x 39 = 31-35, 78 x 40 = 32-16, 78 x 41 = 32-94, 78 x 42 = 33-75, 78 x 43 = 34-56, 78 x 44 = 35-37, 78 x 45 = 36-18, 78 x 46 = 36-96, 78 x 47 = 37-77, 78 x 48 = 38-58, 78 x 49 = 39-39, 78 x 50 = 40-20, 78 x 51 = 41-1, 78 x 52 = 41-79, 78 x 53 = 42-60, 78 x 54 = 43-41, 78 x 55 = 44-22, 78 x 56 = 45-3, 78 x 57 = 45-81, 78 x 58 = 46-62, 78 x 59 = 47-43, 78 x 60 = 48-24, 78 x 61 = 49-5, 78 x 62 = 49-83, 78 x 63 = 50-64, 78 x 64 = 51-45, 78 x 65 = 52-26, 78 x 66 = 53-7, 78 x 67 = 53-85, 78 x 68 = 54-66, 78 x 69 = 55-47, 78 x 70 = 56-28, 78 x 71 = 57-9, 78 x 72 = 57-87, 78 x 73 = 58-68, 78 x 74 = 59-49, 78 x 75 = 60-30, 78 x 76 = 61-11, 78 x 77 = 61-89, 78 x 78 = 62-70, 78 x 79 = 63-51, 78 x 80 = 64-32, 78 x 81 = 65-13, 78 x 82 = 65-91, 78 x 83 = 66-72, 78 x 84 = 67-53, 78 x 85 = 68-34, 78 x 86 = 69-15, 78 x 87 = 69-93, 78 x 88 = 70-74, 78 x 89 = 71-55, 78 x 90 = 72-36, 78 x 91 = 73-17, 78 x 92 = 73-95, 78 x 93 = 74-76, 78 x 94 = 75-57, 78 x 95 = 76-38, 78 x 96 = 77-19, 
79 x 1 = 0-79, 79 x 2 = 1-61, 79 x 3 = 2-43, 79 x 4 = 3-25, 79 x 5 = 4-7, 79 x 6 = 4-86, 79 x 7 = 5-68, 79 x 8 = 6-50, 79 x 9 = 7-32, 79 x 10 = 8-14, 79 x 11 = 8-93, 79 x 12 = 9-75, 79 x 13 = 10-57, 79 x 14 = 11-39, 79 x 15 = 12-21, 79 x 16 = 13-3, 79 x 17 = 13-82, 79 x 18 = 14-64, 79 x 19 = 15-46, 79 x 20 = 16-28, 79 x 21 = 17-10, 79 x 22 = 17-89, 79 x 23 = 18-71, 79 x 24 = 19-53, 79 x 25 = 20-35, 79 x 26 = 21-17, 79 x 27 = 21-96, 79 x 28 = 22-78, 79 x 29 = 23-60, 79 x 30 = 24-42, 79 x 31 = 25-24, 79 x 32 = 26-6, 79 x 33 = 26-85, 79 x 34 = 27-67, 79 x 35 = 28-49, 79 x 36 = 29-31, 79 x 37 = 30-13, 79 x 38 = 30-92, 79 x 39 = 31-74, 79 x 40 = 32-56, 79 x 41 = 33-38, 79 x 42 = 34-20, 79 x 43 = 35-2, 79 x 44 = 35-81, 79 x 45 = 36-63, 79 x 46 = 37-45, 79 x 47 = 38-27, 79 x 48 = 39-9, 79 x 49 = 39-88, 79 x 50 = 40-70, 79 x 51 = 41-52, 79 x 52 = 42-34, 79 x 53 = 43-16, 79 x 54 = 43-95, 79 x 55 = 44-77, 79 x 56 = 45-59, 79 x 57 = 46-41, 79 x 58 = 47-23, 79 x 59 = 48-5, 79 x 60 = 48-84, 79 x 61 = 49-66, 79 x 62 = 50-48, 79 x 63 = 51-30, 79 x 64 = 52-12, 79 x 65 = 52-91, 79 x 66 = 53-73, 79 x 67 = 54-55, 79 x 68 = 55-37, 79 x 69 = 56-19, 79 x 70 = 57-1, 79 x 71 = 57-80, 79 x 72 = 58-62, 79 x 73 = 59-44, 79 x 74 = 60-26, 79 x 75 = 61-8, 79 x 76 = 61-87, 79 x 77 = 62-69, 79 x 78 = 63-51, 79 x 79 = 64-33, 79 x 80 = 65-15, 79 x 81 = 65-94, 79 x 82 = 66-76, 79 x 83 = 67-58, 79 x 84 = 68-40, 79 x 85 = 69-22, 79 x 86 = 70-4, 79 x 87 = 70-83, 79 x 88 = 71-65, 79 x 89 = 72-47, 79 x 90 = 73-29, 79 x 91 = 74-11, 79 x 92 = 74-90, 79 x 93 = 75-72, 79 x 94 = 76-54, 79 x 95 = 77-36, 79 x 96 = 78-18, 
80 x 1 = 0-80, 80 x 2 = 1-63, 80 x 3 = 2-46, 80 x 4 = 3-29, 80 x 5 = 4-12, 80 x 6 = 4-92, 80 x 7 = 5-75, 80 x 8 = 6-58, 80 x 9 = 7-41, 80 x 10 = 8-24, 80 x 11 = 9-7, 80 x 12 = 9-87, 80 x 13 = 10-70, 80 x 14 = 11-53, 80 x 15 = 12-36, 80 x 16 = 13-19, 80 x 17 = 14-2, 80 x 18 = 14-82, 80 x 19 = 15-65, 80 x 20 = 16-48, 80 x 21 = 17-31, 80 x 22 = 18-14, 80 x 23 = 18-94, 80 x 24 = 19-77, 80 x 25 = 20-60, 80 x 26 = 21-43, 80 x 27 = 22-26, 80 x 28 = 23-9, 80 x 29 = 23-89, 80 x 30 = 24-72, 80 x 31 = 25-55, 80 x 32 = 26-38, 80 x 33 = 27-21, 80 x 34 = 28-4, 80 x 35 = 28-84, 80 x 36 = 29-67, 80 x 37 = 30-50, 80 x 38 = 31-33, 80 x 39 = 32-16, 80 x 40 = 32-96, 80 x 41 = 33-79, 80 x 42 = 34-62, 80 x 43 = 35-45, 80 x 44 = 36-28, 80 x 45 = 37-11, 80 x 46 = 37-91, 80 x 47 = 38-74, 80 x 48 = 39-57, 80 x 49 = 40-40, 80 x 50 = 41-23, 80 x 51 = 42-6, 80 x 52 = 42-86, 80 x 53 = 43-69, 80 x 54 = 44-52, 80 x 55 = 45-35, 80 x 56 = 46-18, 80 x 57 = 47-1, 80 x 58 = 47-81, 80 x 59 = 48-64, 80 x 60 = 49-47, 80 x 61 = 50-30, 80 x 62 = 51-13, 80 x 63 = 51-93, 80 x 64 = 52-76, 80 x 65 = 53-59, 80 x 66 = 54-42, 80 x 67 = 55-25, 80 x 68 = 56-8, 80 x 69 = 56-88, 80 x 70 = 57-71, 80 x 71 = 58-54, 80 x 72 = 59-37, 80 x 73 = 60-20, 80 x 74 = 61-3, 80 x 75 = 61-83, 80 x 76 = 62-66, 80 x 77 = 63-49, 80 x 78 = 64-32, 80 x 79 = 65-15, 80 x 80 = 65-95, 80 x 81 = 66-78, 80 x 82 = 67-61, 80 x 83 = 68-44, 80 x 84 = 69-27, 80 x 85 = 70-10, 80 x 86 = 70-90, 80 x 87 = 71-73, 80 x 88 = 72-56, 80 x 89 = 73-39, 80 x 90 = 74-22, 80 x 91 = 75-5, 80 x 92 = 75-85, 80 x 93 = 76-68, 80 x 94 = 77-51, 80 x 95 = 78-34, 80 x 96 = 79-17, 
81 x 1 = 0-81, 81 x 2 = 1-65, 81 x 3 = 2-49, 81 x 4 = 3-33, 81 x 5 = 4-17, 81 x 6 = 5-1, 81 x 7 = 5-82, 81 x 8 = 6-66, 81 x 9 = 7-50, 81 x 10 = 8-34, 81 x 11 = 9-18, 81 x 12 = 10-2, 81 x 13 = 10-83, 81 x 14 = 11-67, 81 x 15 = 12-51, 81 x 16 = 13-35, 81 x 17 = 14-19, 81 x 18 = 15-3, 81 x 19 = 15-84, 81 x 20 = 16-68, 81 x 21 = 17-52, 81 x 22 = 18-36, 81 x 23 = 19-20, 81 x 24 = 20-4, 81 x 25 = 20-85, 81 x 26 = 21-69, 81 x 27 = 22-53, 81 x 28 = 23-37, 81 x 29 = 24-21, 81 x 30 = 25-5, 81 x 31 = 25-86, 81 x 32 = 26-70, 81 x 33 = 27-54, 81 x 34 = 28-38, 81 x 35 = 29-22, 81 x 36 = 30-6, 81 x 37 = 30-87, 81 x 38 = 31-71, 81 x 39 = 32-55, 81 x 40 = 33-39, 81 x 41 = 34-23, 81 x 42 = 35-7, 81 x 43 = 35-88, 81 x 44 = 36-72, 81 x 45 = 37-56, 81 x 46 = 38-40, 81 x 47 = 39-24, 81 x 48 = 40-8, 81 x 49 = 40-89, 81 x 50 = 41-73, 81 x 51 = 42-57, 81 x 52 = 43-41, 81 x 53 = 44-25, 81 x 54 = 45-9, 81 x 55 = 45-90, 81 x 56 = 46-74, 81 x 57 = 47-58, 81 x 58 = 48-42, 81 x 59 = 49-26, 81 x 60 = 50-10, 81 x 61 = 50-91, 81 x 62 = 51-75, 81 x 63 = 52-59, 81 x 64 = 53-43, 81 x 65 = 54-27, 81 x 66 = 55-11, 81 x 67 = 55-92, 81 x 68 = 56-76, 81 x 69 = 57-60, 81 x 70 = 58-44, 81 x 71 = 59-28, 81 x 72 = 60-12, 81 x 73 = 60-93, 81 x 74 = 61-77, 81 x 75 = 62-61, 81 x 76 = 63-45, 81 x 77 = 64-29, 81 x 78 = 65-13, 81 x 79 = 65-94, 81 x 80 = 66-78, 81 x 81 = 67-62, 81 x 82 = 68-46, 81 x 83 = 69-30, 81 x 84 = 70-14, 81 x 85 = 70-95, 81 x 86 = 71-79, 81 x 87 = 72-63, 81 x 88 = 73-47, 81 x 89 = 74-31, 81 x 90 = 75-15, 81 x 91 = 75-96, 81 x 92 = 76-80, 81 x 93 = 77-64, 81 x 94 = 78-48, 81 x 95 = 79-32, 81 x 96 = 80-16, 
82 x 1 = 0-82, 82 x 2 = 1-67, 82 x 3 = 2-52, 82 x 4 = 3-37, 82 x 5 = 4-22, 82 x 6 = 5-7, 82 x 7 = 5-89, 82 x 8 = 6-74, 82 x 9 = 7-59, 82 x 10 = 8-44, 82 x 11 = 9-29, 82 x 12 = 10-14, 82 x 13 = 10-96, 82 x 14 = 11-81, 82 x 15 = 12-66, 82 x 16 = 13-51, 82 x 17 = 14-36, 82 x 18 = 15-21, 82 x 19 = 16-6, 82 x 20 = 16-88, 82 x 21 = 17-73, 82 x 22 = 18-58, 82 x 23 = 19-43, 82 x 24 = 20-28, 82 x 25 = 21-13, 82 x 26 = 21-95, 82 x 27 = 22-80, 82 x 28 = 23-65, 82 x 29 = 24-50, 82 x 30 = 25-35, 82 x 31 = 26-20, 82 x 32 = 27-5, 82 x 33 = 27-87, 82 x 34 = 28-72, 82 x 35 = 29-57, 82 x 36 = 30-42, 82 x 37 = 31-27, 82 x 38 = 32-12, 82 x 39 = 32-94, 82 x 40 = 33-79, 82 x 41 = 34-64, 82 x 42 = 35-49, 82 x 43 = 36-34, 82 x 44 = 37-19, 82 x 45 = 38-4, 82 x 46 = 38-86, 82 x 47 = 39-71, 82 x 48 = 40-56, 82 x 49 = 41-41, 82 x 50 = 42-26, 82 x 51 = 43-11, 82 x 52 = 43-93, 82 x 53 = 44-78, 82 x 54 = 45-63, 82 x 55 = 46-48, 82 x 56 = 47-33, 82 x 57 = 48-18, 82 x 58 = 49-3, 82 x 59 = 49-85, 82 x 60 = 50-70, 82 x 61 = 51-55, 82 x 62 = 52-40, 82 x 63 = 53-25, 82 x 64 = 54-10, 82 x 65 = 54-92, 82 x 66 = 55-77, 82 x 67 = 56-62, 82 x 68 = 57-47, 82 x 69 = 58-32, 82 x 70 = 59-17, 82 x 71 = 60-2, 82 x 72 = 60-84, 82 x 73 = 61-69, 82 x 74 = 62-54, 82 x 75 = 63-39, 82 x 76 = 64-24, 82 x 77 = 65-9, 82 x 78 = 65-91, 82 x 79 = 66-76, 82 x 80 = 67-61, 82 x 81 = 68-46, 82 x 82 = 69-31, 82 x 83 = 70-16, 82 x 84 = 71-1, 82 x 85 = 71-83, 82 x 86 = 72-68, 82 x 87 = 73-53, 82 x 88 = 74-38, 82 x 89 = 75-23, 82 x 90 = 76-8, 82 x 91 = 76-90, 82 x 92 = 77-75, 82 x 93 = 78-60, 82 x 94 = 79-45, 82 x 95 = 80-30, 82 x 96 = 81-15, 
83 x 1 = 0-83, 83 x 2 = 1-69, 83 x 3 = 2-55, 83 x 4 = 3-41, 83 x 5 = 4-27, 83 x 6 = 5-13, 83 x 7 = 5-96, 83 x 8 = 6-82, 83 x 9 = 7-68, 83 x 10 = 8-54, 83 x 11 = 9-40, 83 x 12 = 10-26, 83 x 13 = 11-12, 83 x 14 = 11-95, 83 x 15 = 12-81, 83 x 16 = 13-67, 83 x 17 = 14-53, 83 x 18 = 15-39, 83 x 19 = 16-25, 83 x 20 = 17-11, 83 x 21 = 17-94, 83 x 22 = 18-80, 83 x 23 = 19-66, 83 x 24 = 20-52, 83 x 25 = 21-38, 83 x 26 = 22-24, 83 x 27 = 23-10, 83 x 28 = 23-93, 83 x 29 = 24-79, 83 x 30 = 25-65, 83 x 31 = 26-51, 83 x 32 = 27-37, 83 x 33 = 28-23, 83 x 34 = 29-9, 83 x 35 = 29-92, 83 x 36 = 30-78, 83 x 37 = 31-64, 83 x 38 = 32-50, 83 x 39 = 33-36, 83 x 40 = 34-22, 83 x 41 = 35-8, 83 x 42 = 35-91, 83 x 43 = 36-77, 83 x 44 = 37-63, 83 x 45 = 38-49, 83 x 46 = 39-35, 83 x 47 = 40-21, 83 x 48 = 41-7, 83 x 49 = 41-90, 83 x 50 = 42-76, 83 x 51 = 43-62, 83 x 52 = 44-48, 83 x 53 = 45-34, 83 x 54 = 46-20, 83 x 55 = 47-6, 83 x 56 = 47-89, 83 x 57 = 48-75, 83 x 58 = 49-61, 83 x 59 = 50-47, 83 x 60 = 51-33, 83 x 61 = 52-19, 83 x 62 = 53-5, 83 x 63 = 53-88, 83 x 64 = 54-74, 83 x 65 = 55-60, 83 x 66 = 56-46, 83 x 67 = 57-32, 83 x 68 = 58-18, 83 x 69 = 59-4, 83 x 70 = 59-87, 83 x 71 = 60-73, 83 x 72 = 61-59, 83 x 73 = 62-45, 83 x 74 = 63-31, 83 x 75 = 64-17, 83 x 76 = 65-3, 83 x 77 = 65-86, 83 x 78 = 66-72, 83 x 79 = 67-58, 83 x 80 = 68-44, 83 x 81 = 69-30, 83 x 82 = 70-16, 83 x 83 = 71-2, 83 x 84 = 71-85, 83 x 85 = 72-71, 83 x 86 = 73-57, 83 x 87 = 74-43, 83 x 88 = 75-29, 83 x 89 = 76-15, 83 x 90 = 77-1, 83 x 91 = 77-84, 83 x 92 = 78-70, 83 x 93 = 79-56, 83 x 94 = 80-42, 83 x 95 = 81-28, 83 x 96 = 82-14, 
84 x 1 = 0-84, 84 x 2 = 1-71, 84 x 3 = 2-58, 84 x 4 = 3-45, 84 x 5 = 4-32, 84 x 6 = 5-19, 84 x 7 = 6-6, 84 x 8 = 6-90, 84 x 9 = 7-77, 84 x 10 = 8-64, 84 x 11 = 9-51, 84 x 12 = 10-38, 84 x 13 = 11-25, 84 x 14 = 12-12, 84 x 15 = 12-96, 84 x 16 = 13-83, 84 x 17 = 14-70, 84 x 18 = 15-57, 84 x 19 = 16-44, 84 x 20 = 17-31, 84 x 21 = 18-18, 84 x 22 = 19-5, 84 x 23 = 19-89, 84 x 24 = 20-76, 84 x 25 = 21-63, 84 x 26 = 22-50, 84 x 27 = 23-37, 84 x 28 = 24-24, 84 x 29 = 25-11, 84 x 30 = 25-95, 84 x 31 = 26-82, 84 x 32 = 27-69, 84 x 33 = 28-56, 84 x 34 = 29-43, 84 x 35 = 30-30, 84 x 36 = 31-17, 84 x 37 = 32-4, 84 x 38 = 32-88, 84 x 39 = 33-75, 84 x 40 = 34-62, 84 x 41 = 35-49, 84 x 42 = 36-36, 84 x 43 = 37-23, 84 x 44 = 38-10, 84 x 45 = 38-94, 84 x 46 = 39-81, 84 x 47 = 40-68, 84 x 48 = 41-55, 84 x 49 = 42-42, 84 x 50 = 43-29, 84 x 51 = 44-16, 84 x 52 = 45-3, 84 x 53 = 45-87, 84 x 54 = 46-74, 84 x 55 = 47-61, 84 x 56 = 48-48, 84 x 57 = 49-35, 84 x 58 = 50-22, 84 x 59 = 51-9, 84 x 60 = 51-93, 84 x 61 = 52-80, 84 x 62 = 53-67, 84 x 63 = 54-54, 84 x 64 = 55-41, 84 x 65 = 56-28, 84 x 66 = 57-15, 84 x 67 = 58-2, 84 x 68 = 58-86, 84 x 69 = 59-73, 84 x 70 = 60-60, 84 x 71 = 61-47, 84 x 72 = 62-34, 84 x 73 = 63-21, 84 x 74 = 64-8, 84 x 75 = 64-92, 84 x 76 = 65-79, 84 x 77 = 66-66, 84 x 78 = 67-53, 84 x 79 = 68-40, 84 x 80 = 69-27, 84 x 81 = 70-14, 84 x 82 = 71-1, 84 x 83 = 71-85, 84 x 84 = 72-72, 84 x 85 = 73-59, 84 x 86 = 74-46, 84 x 87 = 75-33, 84 x 88 = 76-20, 84 x 89 = 77-7, 84 x 90 = 77-91, 84 x 91 = 78-78, 84 x 92 = 79-65, 84 x 93 = 80-52, 84 x 94 = 81-39, 84 x 95 = 82-26, 84 x 96 = 83-13, 
85 x 1 = 0-85, 85 x 2 = 1-73, 85 x 3 = 2-61, 85 x 4 = 3-49, 85 x 5 = 4-37, 85 x 6 = 5-25, 85 x 7 = 6-13, 85 x 8 = 7-1, 85 x 9 = 7-86, 85 x 10 = 8-74, 85 x 11 = 9-62, 85 x 12 = 10-50, 85 x 13 = 11-38, 85 x 14 = 12-26, 85 x 15 = 13-14, 85 x 16 = 14-2, 85 x 17 = 14-87, 85 x 18 = 15-75, 85 x 19 = 16-63, 85 x 20 = 17-51, 85 x 21 = 18-39, 85 x 22 = 19-27, 85 x 23 = 20-15, 85 x 24 = 21-3, 85 x 25 = 21-88, 85 x 26 = 22-76, 85 x 27 = 23-64, 85 x 28 = 24-52, 85 x 29 = 25-40, 85 x 30 = 26-28, 85 x 31 = 27-16, 85 x 32 = 28-4, 85 x 33 = 28-89, 85 x 34 = 29-77, 85 x 35 = 30-65, 85 x 36 = 31-53, 85 x 37 = 32-41, 85 x 38 = 33-29, 85 x 39 = 34-17, 85 x 40 = 35-5, 85 x 41 = 35-90, 85 x 42 = 36-78, 85 x 43 = 37-66, 85 x 44 = 38-54, 85 x 45 = 39-42, 85 x 46 = 40-30, 85 x 47 = 41-18, 85 x 48 = 42-6, 85 x 49 = 42-91, 85 x 50 = 43-79, 85 x 51 = 44-67, 85 x 52 = 45-55, 85 x 53 = 46-43, 85 x 54 = 47-31, 85 x 55 = 48-19, 85 x 56 = 49-7, 85 x 57 = 49-92, 85 x 58 = 50-80, 85 x 59 = 51-68, 85 x 60 = 52-56, 85 x 61 = 53-44, 85 x 62 = 54-32, 85 x 63 = 55-20, 85 x 64 = 56-8, 85 x 65 = 56-93, 85 x 66 = 57-81, 85 x 67 = 58-69, 85 x 68 = 59-57, 85 x 69 = 60-45, 85 x 70 = 61-33, 85 x 71 = 62-21, 85 x 72 = 63-9, 85 x 73 = 63-94, 85 x 74 = 64-82, 85 x 75 = 65-70, 85 x 76 = 66-58, 85 x 77 = 67-46, 85 x 78 = 68-34, 85 x 79 = 69-22, 85 x 80 = 70-10, 85 x 81 = 70-95, 85 x 82 = 71-83, 85 x 83 = 72-71, 85 x 84 = 73-59, 85 x 85 = 74-47, 85 x 86 = 75-35, 85 x 87 = 76-23, 85 x 88 = 77-11, 85 x 89 = 77-96, 85 x 90 = 78-84, 85 x 91 = 79-72, 85 x 92 = 80-60, 85 x 93 = 81-48, 85 x 94 = 82-36, 85 x 95 = 83-24, 85 x 96 = 84-12, 
86 x 1 = 0-86, 86 x 2 = 1-75, 86 x 3 = 2-64, 86 x 4 = 3-53, 86 x 5 = 4-42, 86 x 6 = 5-31, 86 x 7 = 6-20, 86 x 8 = 7-9, 86 x 9 = 7-95, 86 x 10 = 8-84, 86 x 11 = 9-73, 86 x 12 = 10-62, 86 x 13 = 11-51, 86 x 14 = 12-40, 86 x 15 = 13-29, 86 x 16 = 14-18, 86 x 17 = 15-7, 86 x 18 = 15-93, 86 x 19 = 16-82, 86 x 20 = 17-71, 86 x 21 = 18-60, 86 x 22 = 19-49, 86 x 23 = 20-38, 86 x 24 = 21-27, 86 x 25 = 22-16, 86 x 26 = 23-5, 86 x 27 = 23-91, 86 x 28 = 24-80, 86 x 29 = 25-69, 86 x 30 = 26-58, 86 x 31 = 27-47, 86 x 32 = 28-36, 86 x 33 = 29-25, 86 x 34 = 30-14, 86 x 35 = 31-3, 86 x 36 = 31-89, 86 x 37 = 32-78, 86 x 38 = 33-67, 86 x 39 = 34-56, 86 x 40 = 35-45, 86 x 41 = 36-34, 86 x 42 = 37-23, 86 x 43 = 38-12, 86 x 44 = 39-1, 86 x 45 = 39-87, 86 x 46 = 40-76, 86 x 47 = 41-65, 86 x 48 = 42-54, 86 x 49 = 43-43, 86 x 50 = 44-32, 86 x 51 = 45-21, 86 x 52 = 46-10, 86 x 53 = 46-96, 86 x 54 = 47-85, 86 x 55 = 48-74, 86 x 56 = 49-63, 86 x 57 = 50-52, 86 x 58 = 51-41, 86 x 59 = 52-30, 86 x 60 = 53-19, 86 x 61 = 54-8, 86 x 62 = 54-94, 86 x 63 = 55-83, 86 x 64 = 56-72, 86 x 65 = 57-61, 86 x 66 = 58-50, 86 x 67 = 59-39, 86 x 68 = 60-28, 86 x 69 = 61-17, 86 x 70 = 62-6, 86 x 71 = 62-92, 86 x 72 = 63-81, 86 x 73 = 64-70, 86 x 74 = 65-59, 86 x 75 = 66-48, 86 x 76 = 67-37, 86 x 77 = 68-26, 86 x 78 = 69-15, 86 x 79 = 70-4, 86 x 80 = 70-90, 86 x 81 = 71-79, 86 x 82 = 72-68, 86 x 83 = 73-57, 86 x 84 = 74-46, 86 x 85 = 75-35, 86 x 86 = 76-24, 86 x 87 = 77-13, 86 x 88 = 78-2, 86 x 89 = 78-88, 86 x 90 = 79-77, 86 x 91 = 80-66, 86 x 92 = 81-55, 86 x 93 = 82-44, 86 x 94 = 83-33, 86 x 95 = 84-22, 86 x 96 = 85-11, 
87 x 1 = 0-87, 87 x 2 = 1-77, 87 x 3 = 2-67, 87 x 4 = 3-57, 87 x 5 = 4-47, 87 x 6 = 5-37, 87 x 7 = 6-27, 87 x 8 = 7-17, 87 x 9 = 8-7, 87 x 10 = 8-94, 87 x 11 = 9-84, 87 x 12 = 10-74, 87 x 13 = 11-64, 87 x 14 = 12-54, 87 x 15 = 13-44, 87 x 16 = 14-34, 87 x 17 = 15-24, 87 x 18 = 16-14, 87 x 19 = 17-4, 87 x 20 = 17-91, 87 x 21 = 18-81, 87 x 22 = 19-71, 87 x 23 = 20-61, 87 x 24 = 21-51, 87 x 25 = 22-41, 87 x 26 = 23-31, 87 x 27 = 24-21, 87 x 28 = 25-11, 87 x 29 = 26-1, 87 x 30 = 26-88, 87 x 31 = 27-78, 87 x 32 = 28-68, 87 x 33 = 29-58, 87 x 34 = 30-48, 87 x 35 = 31-38, 87 x 36 = 32-28, 87 x 37 = 33-18, 87 x 38 = 34-8, 87 x 39 = 34-95, 87 x 40 = 35-85, 87 x 41 = 36-75, 87 x 42 = 37-65, 87 x 43 = 38-55, 87 x 44 = 39-45, 87 x 45 = 40-35, 87 x 46 = 41-25, 87 x 47 = 42-15, 87 x 48 = 43-5, 87 x 49 = 43-92, 87 x 50 = 44-82, 87 x 51 = 45-72, 87 x 52 = 46-62, 87 x 53 = 47-52, 87 x 54 = 48-42, 87 x 55 = 49-32, 87 x 56 = 50-22, 87 x 57 = 51-12, 87 x 58 = 52-2, 87 x 59 = 52-89, 87 x 60 = 53-79, 87 x 61 = 54-69, 87 x 62 = 55-59, 87 x 63 = 56-49, 87 x 64 = 57-39, 87 x 65 = 58-29, 87 x 66 = 59-19, 87 x 67 = 60-9, 87 x 68 = 60-96, 87 x 69 = 61-86, 87 x 70 = 62-76, 87 x 71 = 63-66, 87 x 72 = 64-56, 87 x 73 = 65-46, 87 x 74 = 66-36, 87 x 75 = 67-26, 87 x 76 = 68-16, 87 x 77 = 69-6, 87 x 78 = 69-93, 87 x 79 = 70-83, 87 x 80 = 71-73, 87 x 81 = 72-63, 87 x 82 = 73-53, 87 x 83 = 74-43, 87 x 84 = 75-33, 87 x 85 = 76-23, 87 x 86 = 77-13, 87 x 87 = 78-3, 87 x 88 = 78-90, 87 x 89 = 79-80, 87 x 90 = 80-70, 87 x 91 = 81-60, 87 x 92 = 82-50, 87 x 93 = 83-40, 87 x 94 = 84-30, 87 x 95 = 85-20, 87 x 96 = 86-10, 
