77 x 1 = 0-77, 77 x 2 = 1-61, 77 x 3 = 2-45, 77 x 4 = 3-29, 77 x 5 = 4-13, 77 x 6 = 4-90, 77 x 7 = 5-74, 77 x 8 = 6-58, 77 x 9 = 7-42, 77 x 10 = 8-26, 77 x 11 = 9-10, 77 x 12 = 9-87, 77 x 13 = 10-71, 77 x 14 = 11-55, 77 x 15 = 12-39, 77 x 16 = 13-23, 77 x 17 = 14-7, 77 x 18 = 14-84, 77 x 19 = 15-68, 77 x 20 = 16-52, 77 x 21 = 17-36, 77 x 22 = 18-20, 77 x 23 = 19-4, 77 x 24 = 19-81, 77 x 25 = 20-65, 77 x 26 = 21-49, 77 x 27 = 22-33, 77 x 28 = 23-17, 77 x 29 = 24-1, 77 x 30 = 24-78, 77 x 31 = 25-62, 77 x 32 = 26-46, 77 x 33 = 27-30, 77 x 34 = 28-14, 77 x 35 = 28-91, 77 x 36 = 29-75, 77 x 37 = 30-59, 77 x 38 = 31-43, 77 x 39 = 32-27, 77 x 40 = 33-11, 77 x 41 = 33-88, 77 x 42 = 34-72, 77 x 43 = 35-56, 77 x 44 = 36-40, 77 x 45 = 37-24, 77 x 46 = 38-8, 77 x 47 = 38-85, 77 x 48 = 39-69, 77 x 49 = 40-53, 77 x 50 = 41-37, 77 x 51 = 42-21, 77 x 52 = 43-5, 77 x 53 = 43-82, 77 x 54 = 44-66, 77 x 55 = 45-50, 77 x 56 = 46-34, 77 x 57 = 47-18, 77 x 58 = 48-2, 77 x 59 = 48-79, 77 x 60 = 49-63, 77 x 61 = 50-47, 77 x 62 = 51-31, 77 x 63 = 52-15, 77 x 64 = 52-92, 77 x 65 = 53-76, 77 x 66 = 54-60, 77 x 67 = 55-44, 77 x 68 = 56-28, 77 x 69 = 57-12, 77 x 70 = 57-89, 77 x 71 = 58-73, 77 x 72 = 59-57, 77 x 73 = 60-41, 77 x 74 = 61-25, 77 x 75 = 62-9, 77 x 76 = 62-86, 77 x 77 = 63-70, 77 x 78 = 64-54, 77 x 79 = 65-38, 77 x 80 = 66-22, 77 x 81 = 67-6, 77 x 82 = 67-83, 77 x 83 = 68-67, 77 x 84 = 69-51, 77 x 85 = 70-35, 77 x 86 = 71-19, 77 x 87 = 72-3, 77 x 88 = 72-80, 77 x 89 = 73-64, 77 x 90 = 74-48, 77 x 91 = 75-32, 77 x 92 = 76-16, 
78 x 1 = 0-78, 78 x 2 = 1-63, 78 x 3 = 2-48, 78 x 4 = 3-33, 78 x 5 = 4-18, 78 x 6 = 5-3, 78 x 7 = 5-81, 78 x 8 = 6-66, 78 x 9 = 7-51, 78 x 10 = 8-36, 78 x 11 = 9-21, 78 x 12 = 10-6, 78 x 13 = 10-84, 78 x 14 = 11-69, 78 x 15 = 12-54, 78 x 16 = 13-39, 78 x 17 = 14-24, 78 x 18 = 15-9, 78 x 19 = 15-87, 78 x 20 = 16-72, 78 x 21 = 17-57, 78 x 22 = 18-42, 78 x 23 = 19-27, 78 x 24 = 20-12, 78 x 25 = 20-90, 78 x 26 = 21-75, 78 x 27 = 22-60, 78 x 28 = 23-45, 78 x 29 = 24-30, 78 x 30 = 25-15, 78 x 31 = 26-0, 78 x 32 = 26-78, 78 x 33 = 27-63, 78 x 34 = 28-48, 78 x 35 = 29-33, 78 x 36 = 30-18, 78 x 37 = 31-3, 78 x 38 = 31-81, 78 x 39 = 32-66, 78 x 40 = 33-51, 78 x 41 = 34-36, 78 x 42 = 35-21, 78 x 43 = 36-6, 78 x 44 = 36-84, 78 x 45 = 37-69, 78 x 46 = 38-54, 78 x 47 = 39-39, 78 x 48 = 40-24, 78 x 49 = 41-9, 78 x 50 = 41-87, 78 x 51 = 42-72, 78 x 52 = 43-57, 78 x 53 = 44-42, 78 x 54 = 45-27, 78 x 55 = 46-12, 78 x 56 = 46-90, 78 x 57 = 47-75, 78 x 58 = 48-60, 78 x 59 = 49-45, 78 x 60 = 50-30, 78 x 61 = 51-15, 78 x 62 = 52-0, 78 x 63 = 52-78, 78 x 64 = 53-63, 78 x 65 = 54-48, 78 x 66 = 55-33, 78 x 67 = 56-18, 78 x 68 = 57-3, 78 x 69 = 57-81, 78 x 70 = 58-66, 78 x 71 = 59-51, 78 x 72 = 60-36, 78 x 73 = 61-21, 78 x 74 = 62-6, 78 x 75 = 62-84, 78 x 76 = 63-69, 78 x 77 = 64-54, 78 x 78 = 65-39, 78 x 79 = 66-24, 78 x 80 = 67-9, 78 x 81 = 67-87, 78 x 82 = 68-72, 78 x 83 = 69-57, 78 x 84 = 70-42, 78 x 85 = 71-27, 78 x 86 = 72-12, 78 x 87 = 72-90, 78 x 88 = 73-75, 78 x 89 = 74-60, 78 x 90 = 75-45, 78 x 91 = 76-30, 78 x 92 = 77-15, 
79 x 1 = 0-79, 79 x 2 = 1-65, 79 x 3 = 2-51, 79 x 4 = 3-37, 79 x 5 = 4-23, 79 x 6 = 5-9, 79 x 7 = 5-88, 79 x 8 = 6-74, 79 x 9 = 7-60, 79 x 10 = 8-46, 79 x 11 = 9-32, 79 x 12 = 10-18, 79 x 13 = 11-4, 79 x 14 = 11-83, 79 x 15 = 12-69, 79 x 16 = 13-55, 79 x 17 = 14-41, 79 x 18 = 15-27, 79 x 19 = 16-13, 79 x 20 = 16-92, 79 x 21 = 17-78, 79 x 22 = 18-64, 79 x 23 = 19-50, 79 x 24 = 20-36, 79 x 25 = 21-22, 79 x 26 = 22-8, 79 x 27 = 22-87, 79 x 28 = 23-73, 79 x 29 = 24-59, 79 x 30 = 25-45, 79 x 31 = 26-31, 79 x 32 = 27-17, 79 x 33 = 28-3, 79 x 34 = 28-82, 79 x 35 = 29-68, 79 x 36 = 30-54, 79 x 37 = 31-40, 79 x 38 = 32-26, 79 x 39 = 33-12, 79 x 40 = 33-91, 79 x 41 = 34-77, 79 x 42 = 35-63, 79 x 43 = 36-49, 79 x 44 = 37-35, 79 x 45 = 38-21, 79 x 46 = 39-7, 79 x 47 = 39-86, 79 x 48 = 40-72, 79 x 49 = 41-58, 79 x 50 = 42-44, 79 x 51 = 43-30, 79 x 52 = 44-16, 79 x 53 = 45-2, 79 x 54 = 45-81, 79 x 55 = 46-67, 79 x 56 = 47-53, 79 x 57 = 48-39, 79 x 58 = 49-25, 79 x 59 = 50-11, 79 x 60 = 50-90, 79 x 61 = 51-76, 79 x 62 = 52-62, 79 x 63 = 53-48, 79 x 64 = 54-34, 79 x 65 = 55-20, 79 x 66 = 56-6, 79 x 67 = 56-85, 79 x 68 = 57-71, 79 x 69 = 58-57, 79 x 70 = 59-43, 79 x 71 = 60-29, 79 x 72 = 61-15, 79 x 73 = 62-1, 79 x 74 = 62-80, 79 x 75 = 63-66, 79 x 76 = 64-52, 79 x 77 = 65-38, 79 x 78 = 66-24, 79 x 79 = 67-10, 79 x 80 = 67-89, 79 x 81 = 68-75, 79 x 82 = 69-61, 79 x 83 = 70-47, 79 x 84 = 71-33, 79 x 85 = 72-19, 79 x 86 = 73-5, 79 x 87 = 73-84, 79 x 88 = 74-70, 79 x 89 = 75-56, 79 x 90 = 76-42, 79 x 91 = 77-28, 79 x 92 = 78-14, 
80 x 1 = 0-80, 80 x 2 = 1-67, 80 x 3 = 2-54, 80 x 4 = 3-41, 80 x 5 = 4-28, 80 x 6 = 5-15, 80 x 7 = 6-2, 80 x 8 = 6-82, 80 x 9 = 7-69, 80 x 10 = 8-56, 80 x 11 = 9-43, 80 x 12 = 10-30, 80 x 13 = 11-17, 80 x 14 = 12-4, 80 x 15 = 12-84, 80 x 16 = 13-71, 80 x 17 = 14-58, 80 x 18 = 15-45, 80 x 19 = 16-32, 80 x 20 = 17-19, 80 x 21 = 18-6, 80 x 22 = 18-86, 80 x 23 = 19-73, 80 x 24 = 20-60, 80 x 25 = 21-47, 80 x 26 = 22-34, 80 x 27 = 23-21, 80 x 28 = 24-8, 80 x 29 = 24-88, 80 x 30 = 25-75, 80 x 31 = 26-62, 80 x 32 = 27-49, 80 x 33 = 28-36, 80 x 34 = 29-23, 80 x 35 = 30-10, 80 x 36 = 30-90, 80 x 37 = 31-77, 80 x 38 = 32-64, 80 x 39 = 33-51, 80 x 40 = 34-38, 80 x 41 = 35-25, 80 x 42 = 36-12, 80 x 43 = 36-92, 80 x 44 = 37-79, 80 x 45 = 38-66, 80 x 46 = 39-53, 80 x 47 = 40-40, 80 x 48 = 41-27, 80 x 49 = 42-14, 80 x 50 = 43-1, 80 x 51 = 43-81, 80 x 52 = 44-68, 80 x 53 = 45-55, 80 x 54 = 46-42, 80 x 55 = 47-29, 80 x 56 = 48-16, 80 x 57 = 49-3, 80 x 58 = 49-83, 80 x 59 = 50-70, 80 x 60 = 51-57, 80 x 61 = 52-44, 80 x 62 = 53-31, 80 x 63 = 54-18, 80 x 64 = 55-5, 80 x 65 = 55-85, 80 x 66 = 56-72, 80 x 67 = 57-59, 80 x 68 = 58-46, 80 x 69 = 59-33, 80 x 70 = 60-20, 80 x 71 = 61-7, 80 x 72 = 61-87, 80 x 73 = 62-74, 80 x 74 = 63-61, 80 x 75 = 64-48, 80 x 76 = 65-35, 80 x 77 = 66-22, 80 x 78 = 67-9, 80 x 79 = 67-89, 80 x 80 = 68-76, 80 x 81 = 69-63, 80 x 82 = 70-50, 80 x 83 = 71-37, 80 x 84 = 72-24, 80 x 85 = 73-11, 80 x 86 = 73-91, 80 x 87 = 74-78, 80 x 88 = 75-65, 80 x 89 = 76-52, 80 x 90 = 77-39, 80 x 91 = 78-26, 80 x 92 = 79-13, 
81 x 1 = 0-81, 81 x 2 = 1-69, 81 x 3 = 2-57, 81 x 4 = 3-45, 81 x 5 = 4-33, 81 x 6 = 5-21, 81 x 7 = 6-9, 81 x 8 = 6-90, 81 x 9 = 7-78, 81 x 10 = 8-66, 81 x 11 = 9-54, 81 x 12 = 10-42, 81 x 13 = 11-30, 81 x 14 = 12-18, 81 x 15 = 13-6, 81 x 16 = 13-87, 81 x 17 = 14-75, 81 x 18 = 15-63, 81 x 19 = 16-51, 81 x 20 = 17-39, 81 x 21 = 18-27, 81 x 22 = 19-15, 81 x 23 = 20-3, 81 x 24 = 20-84, 81 x 25 = 21-72, 81 x 26 = 22-60, 81 x 27 = 23-48, 81 x 28 = 24-36, 81 x 29 = 25-24, 81 x 30 = 26-12, 81 x 31 = 27-0, 81 x 32 = 27-81, 81 x 33 = 28-69, 81 x 34 = 29-57, 81 x 35 = 30-45, 81 x 36 = 31-33, 81 x 37 = 32-21, 81 x 38 = 33-9, 81 x 39 = 33-90, 81 x 40 = 34-78, 81 x 41 = 35-66, 81 x 42 = 36-54, 81 x 43 = 37-42, 81 x 44 = 38-30, 81 x 45 = 39-18, 81 x 46 = 40-6, 81 x 47 = 40-87, 81 x 48 = 41-75, 81 x 49 = 42-63, 81 x 50 = 43-51, 81 x 51 = 44-39, 81 x 52 = 45-27, 81 x 53 = 46-15, 81 x 54 = 47-3, 81 x 55 = 47-84, 81 x 56 = 48-72, 81 x 57 = 49-60, 81 x 58 = 50-48, 81 x 59 = 51-36, 81 x 60 = 52-24, 81 x 61 = 53-12, 81 x 62 = 54-0, 81 x 63 = 54-81, 81 x 64 = 55-69, 81 x 65 = 56-57, 81 x 66 = 57-45, 81 x 67 = 58-33, 81 x 68 = 59-21, 81 x 69 = 60-9, 81 x 70 = 60-90, 81 x 71 = 61-78, 81 x 72 = 62-66, 81 x 73 = 63-54, 81 x 74 = 64-42, 81 x 75 = 65-30, 81 x 76 = 66-18, 81 x 77 = 67-6, 81 x 78 = 67-87, 81 x 79 = 68-75, 81 x 80 = 69-63, 81 x 81 = 70-51, 81 x 82 = 71-39, 81 x 83 = 72-27, 81 x 84 = 73-15, 81 x 85 = 74-3, 81 x 86 = 74-84, 81 x 87 = 75-72, 81 x 88 = 76-60, 81 x 89 = 77-48, 81 x 90 = 78-36, 81 x 91 = 79-24, 81 x 92 = 80-12, 
82 x 1 = 0-82, 82 x 2 = 1-71, 82 x 3 = 2-60, 82 x 4 = 3-49, 82 x 5 = 4-38, 82 x 6 = 5-27, 82 x 7 = 6-16, 82 x 8 = 7-5, 82 x 9 = 7-87, 82 x 10 = 8-76, 82 x 11 = 9-65, 82 x 12 = 10-54, 82 x 13 = 11-43, 82 x 14 = 12-32, 82 x 15 = 13-21, 82 x 16 = 14-10, 82 x 17 = 14-92, 82 x 18 = 15-81, 82 x 19 = 16-70, 82 x 20 = 17-59, 82 x 21 = 18-48, 82 x 22 = 19-37, 82 x 23 = 20-26, 82 x 24 = 21-15, 82 x 25 = 22-4, 82 x 26 = 22-86, 82 x 27 = 23-75, 82 x 28 = 24-64, 82 x 29 = 25-53, 82 x 30 = 26-42, 82 x 31 = 27-31, 82 x 32 = 28-20, 82 x 33 = 29-9, 82 x 34 = 29-91, 82 x 35 = 30-80, 82 x 36 = 31-69, 82 x 37 = 32-58, 82 x 38 = 33-47, 82 x 39 = 34-36, 82 x 40 = 35-25, 82 x 41 = 36-14, 82 x 42 = 37-3, 82 x 43 = 37-85, 82 x 44 = 38-74, 82 x 45 = 39-63, 82 x 46 = 40-52, 82 x 47 = 41-41, 82 x 48 = 42-30, 82 x 49 = 43-19, 82 x 50 = 44-8, 82 x 51 = 44-90, 82 x 52 = 45-79, 82 x 53 = 46-68, 82 x 54 = 47-57, 82 x 55 = 48-46, 82 x 56 = 49-35, 82 x 57 = 50-24, 82 x 58 = 51-13, 82 x 59 = 52-2, 82 x 60 = 52-84, 82 x 61 = 53-73, 82 x 62 = 54-62, 82 x 63 = 55-51, 82 x 64 = 56-40, 82 x 65 = 57-29, 82 x 66 = 58-18, 82 x 67 = 59-7, 82 x 68 = 59-89, 82 x 69 = 60-78, 82 x 70 = 61-67, 82 x 71 = 62-56, 82 x 72 = 63-45, 82 x 73 = 64-34, 82 x 74 = 65-23, 82 x 75 = 66-12, 82 x 76 = 67-1, 82 x 77 = 67-83, 82 x 78 = 68-72, 82 x 79 = 69-61, 82 x 80 = 70-50, 82 x 81 = 71-39, 82 x 82 = 72-28, 82 x 83 = 73-17, 82 x 84 = 74-6, 82 x 85 = 74-88, 82 x 86 = 75-77, 82 x 87 = 76-66, 82 x 88 = 77-55, 82 x 89 = 78-44, 82 x 90 = 79-33, 82 x 91 = 80-22, 82 x 92 = 81-11, 
83 x 1 = 0-83, 83 x 2 = 1-73, 83 x 3 = 2-63, 83 x 4 = 3-53, 83 x 5 = 4-43, 83 x 6 = 5-33, 83 x 7 = 6-23, 83 x 8 = 7-13, 83 x 9 = 8-3, 83 x 10 = 8-86, 83 x 11 = 9-76, 83 x 12 = 10-66, 83 x 13 = 11-56, 83 x 14 = 12-46, 83 x 15 = 13-36, 83 x 16 = 14-26, 83 x 17 = 15-16, 83 x 18 = 16-6, 83 x 19 = 16-89, 83 x 20 = 17-79, 83 x 21 = 18-69, 83 x 22 = 19-59, 83 x 23 = 20-49, 83 x 24 = 21-39, 83 x 25 = 22-29, 83 x 26 = 23-19, 83 x 27 = 24-9, 83 x 28 = 24-92, 83 x 29 = 25-82, 83 x 30 = 26-72, 83 x 31 = 27-62, 83 x 32 = 28-52, 83 x 33 = 29-42, 83 x 34 = 30-32, 83 x 35 = 31-22, 83 x 36 = 32-12, 83 x 37 = 33-2, 83 x 38 = 33-85, 83 x 39 = 34-75, 83 x 40 = 35-65, 83 x 41 = 36-55, 83 x 42 = 37-45, 83 x 43 = 38-35, 83 x 44 = 39-25, 83 x 45 = 40-15, 83 x 46 = 41-5, 83 x 47 = 41-88, 83 x 48 = 42-78, 83 x 49 = 43-68, 83 x 50 = 44-58, 83 x 51 = 45-48, 83 x 52 = 46-38, 83 x 53 = 47-28, 83 x 54 = 48-18, 83 x 55 = 49-8, 83 x 56 = 49-91, 83 x 57 = 50-81, 83 x 58 = 51-71, 83 x 59 = 52-61, 83 x 60 = 53-51, 83 x 61 = 54-41, 83 x 62 = 55-31, 83 x 63 = 56-21, 83 x 64 = 57-11, 83 x 65 = 58-1, 83 x 66 = 58-84, 83 x 67 = 59-74, 83 x 68 = 60-64, 83 x 69 = 61-54, 83 x 70 = 62-44, 83 x 71 = 63-34, 83 x 72 = 64-24, 83 x 73 = 65-14, 83 x 74 = 66-4, 83 x 75 = 66-87, 83 x 76 = 67-77, 83 x 77 = 68-67, 83 x 78 = 69-57, 83 x 79 = 70-47, 83 x 80 = 71-37, 83 x 81 = 72-27, 83 x 82 = 73-17, 83 x 83 = 74-7, 83 x 84 = 74-90, 83 x 85 = 75-80, 83 x 86 = 76-70, 83 x 87 = 77-60, 83 x 88 = 78-50, 83 x 89 = 79-40, 83 x 90 = 80-30, 83 x 91 = 81-20, 83 x 92 = 82-10, 
84 x 1 = 0-84, 84 x 2 = 1-75, 84 x 3 = 2-66, 84 x 4 = 3-57, 84 x 5 = 4-48, 84 x 6 = 5-39, 84 x 7 = 6-30, 84 x 8 = 7-21, 84 x 9 = 8-12, 84 x 10 = 9-3, 84 x 11 = 9-87, 84 x 12 = 10-78, 84 x 13 = 11-69, 84 x 14 = 12-60, 84 x 15 = 13-51, 84 x 16 = 14-42, 84 x 17 = 15-33, 84 x 18 = 16-24, 84 x 19 = 17-15, 84 x 20 = 18-6, 84 x 21 = 18-90, 84 x 22 = 19-81, 84 x 23 = 20-72, 84 x 24 = 21-63, 84 x 25 = 22-54, 84 x 26 = 23-45, 84 x 27 = 24-36, 84 x 28 = 25-27, 84 x 29 = 26-18, 84 x 30 = 27-9, 84 x 31 = 28-0, 84 x 32 = 28-84, 84 x 33 = 29-75, 84 x 34 = 30-66, 84 x 35 = 31-57, 84 x 36 = 32-48, 84 x 37 = 33-39, 84 x 38 = 34-30, 84 x 39 = 35-21, 84 x 40 = 36-12, 84 x 41 = 37-3, 84 x 42 = 37-87, 84 x 43 = 38-78, 84 x 44 = 39-69, 84 x 45 = 40-60, 84 x 46 = 41-51, 84 x 47 = 42-42, 84 x 48 = 43-33, 84 x 49 = 44-24, 84 x 50 = 45-15, 84 x 51 = 46-6, 84 x 52 = 46-90, 84 x 53 = 47-81, 84 x 54 = 48-72, 84 x 55 = 49-63, 84 x 56 = 50-54, 84 x 57 = 51-45, 84 x 58 = 52-36, 84 x 59 = 53-27, 84 x 60 = 54-18, 84 x 61 = 55-9, 84 x 62 = 56-0, 84 x 63 = 56-84, 84 x 64 = 57-75, 84 x 65 = 58-66, 84 x 66 = 59-57, 84 x 67 = 60-48, 84 x 68 = 61-39, 84 x 69 = 62-30, 84 x 70 = 63-21, 84 x 71 = 64-12, 84 x 72 = 65-3, 84 x 73 = 65-87, 84 x 74 = 66-78, 84 x 75 = 67-69, 84 x 76 = 68-60, 84 x 77 = 69-51, 84 x 78 = 70-42, 84 x 79 = 71-33, 84 x 80 = 72-24, 84 x 81 = 73-15, 84 x 82 = 74-6, 84 x 83 = 74-90, 84 x 84 = 75-81, 84 x 85 = 76-72, 84 x 86 = 77-63, 84 x 87 = 78-54, 84 x 88 = 79-45, 84 x 89 = 80-36, 84 x 90 = 81-27, 84 x 91 = 82-18, 84 x 92 = 83-9, 
85 x 1 = 0-85, 85 x 2 = 1-77, 85 x 3 = 2-69, 85 x 4 = 3-61, 85 x 5 = 4-53, 85 x 6 = 5-45, 85 x 7 = 6-37, 85 x 8 = 7-29, 85 x 9 = 8-21, 85 x 10 = 9-13, 85 x 11 = 10-5, 85 x 12 = 10-90, 85 x 13 = 11-82, 85 x 14 = 12-74, 85 x 15 = 13-66, 85 x 16 = 14-58, 85 x 17 = 15-50, 85 x 18 = 16-42, 85 x 19 = 17-34, 85 x 20 = 18-26, 85 x 21 = 19-18, 85 x 22 = 20-10, 85 x 23 = 21-2, 85 x 24 = 21-87, 85 x 25 = 22-79, 85 x 26 = 23-71, 85 x 27 = 24-63, 85 x 28 = 25-55, 85 x 29 = 26-47, 85 x 30 = 27-39, 85 x 31 = 28-31, 85 x 32 = 29-23, 85 x 33 = 30-15, 85 x 34 = 31-7, 85 x 35 = 31-92, 85 x 36 = 32-84, 85 x 37 = 33-76, 85 x 38 = 34-68, 85 x 39 = 35-60, 85 x 40 = 36-52, 85 x 41 = 37-44, 85 x 42 = 38-36, 85 x 43 = 39-28, 85 x 44 = 40-20, 85 x 45 = 41-12, 85 x 46 = 42-4, 85 x 47 = 42-89, 85 x 48 = 43-81, 85 x 49 = 44-73, 85 x 50 = 45-65, 85 x 51 = 46-57, 85 x 52 = 47-49, 85 x 53 = 48-41, 85 x 54 = 49-33, 85 x 55 = 50-25, 85 x 56 = 51-17, 85 x 57 = 52-9, 85 x 58 = 53-1, 85 x 59 = 53-86, 85 x 60 = 54-78, 85 x 61 = 55-70, 85 x 62 = 56-62, 85 x 63 = 57-54, 85 x 64 = 58-46, 85 x 65 = 59-38, 85 x 66 = 60-30, 85 x 67 = 61-22, 85 x 68 = 62-14, 85 x 69 = 63-6, 85 x 70 = 63-91, 85 x 71 = 64-83, 85 x 72 = 65-75, 85 x 73 = 66-67, 85 x 74 = 67-59, 85 x 75 = 68-51, 85 x 76 = 69-43, 85 x 77 = 70-35, 85 x 78 = 71-27, 85 x 79 = 72-19, 85 x 80 = 73-11, 85 x 81 = 74-3, 85 x 82 = 74-88, 85 x 83 = 75-80, 85 x 84 = 76-72, 85 x 85 = 77-64, 85 x 86 = 78-56, 85 x 87 = 79-48, 85 x 88 = 80-40, 85 x 89 = 81-32, 85 x 90 = 82-24, 85 x 91 = 83-16, 85 x 92 = 84-8, 
86 x 1 = 0-86, 86 x 2 = 1-79, 86 x 3 = 2-72, 86 x 4 = 3-65, 86 x 5 = 4-58, 86 x 6 = 5-51, 86 x 7 = 6-44, 86 x 8 = 7-37, 86 x 9 = 8-30, 86 x 10 = 9-23, 86 x 11 = 10-16, 86 x 12 = 11-9, 86 x 13 = 12-2, 86 x 14 = 12-88, 86 x 15 = 13-81, 86 x 16 = 14-74, 86 x 17 = 15-67, 86 x 18 = 16-60, 86 x 19 = 17-53, 86 x 20 = 18-46, 86 x 21 = 19-39, 86 x 22 = 20-32, 86 x 23 = 21-25, 86 x 24 = 22-18, 86 x 25 = 23-11, 86 x 26 = 24-4, 86 x 27 = 24-90, 86 x 28 = 25-83, 86 x 29 = 26-76, 86 x 30 = 27-69, 86 x 31 = 28-62, 86 x 32 = 29-55, 86 x 33 = 30-48, 86 x 34 = 31-41, 86 x 35 = 32-34, 86 x 36 = 33-27, 86 x 37 = 34-20, 86 x 38 = 35-13, 86 x 39 = 36-6, 86 x 40 = 36-92, 86 x 41 = 37-85, 86 x 42 = 38-78, 86 x 43 = 39-71, 86 x 44 = 40-64, 86 x 45 = 41-57, 86 x 46 = 42-50, 86 x 47 = 43-43, 86 x 48 = 44-36, 86 x 49 = 45-29, 86 x 50 = 46-22, 86 x 51 = 47-15, 86 x 52 = 48-8, 86 x 53 = 49-1, 86 x 54 = 49-87, 86 x 55 = 50-80, 86 x 56 = 51-73, 86 x 57 = 52-66, 86 x 58 = 53-59, 86 x 59 = 54-52, 86 x 60 = 55-45, 86 x 61 = 56-38, 86 x 62 = 57-31, 86 x 63 = 58-24, 86 x 64 = 59-17, 86 x 65 = 60-10, 86 x 66 = 61-3, 86 x 67 = 61-89, 86 x 68 = 62-82, 86 x 69 = 63-75, 86 x 70 = 64-68, 86 x 71 = 65-61, 86 x 72 = 66-54, 86 x 73 = 67-47, 86 x 74 = 68-40, 86 x 75 = 69-33, 86 x 76 = 70-26, 86 x 77 = 71-19, 86 x 78 = 72-12, 86 x 79 = 73-5, 86 x 80 = 73-91, 86 x 81 = 74-84, 86 x 82 = 75-77, 86 x 83 = 76-70, 86 x 84 = 77-63, 86 x 85 = 78-56, 86 x 86 = 79-49, 86 x 87 = 80-42, 86 x 88 = 81-35, 86 x 89 = 82-28, 86 x 90 = 83-21, 86 x 91 = 84-14, 86 x 92 = 85-7, 
87 x 1 = 0-87, 87 x 2 = 1-81, 87 x 3 = 2-75, 87 x 4 = 3-69, 87 x 5 = 4-63, 87 x 6 = 5-57, 87 x 7 = 6-51, 87 x 8 = 7-45, 87 x 9 = 8-39, 87 x 10 = 9-33, 87 x 11 = 10-27, 87 x 12 = 11-21, 87 x 13 = 12-15, 87 x 14 = 13-9, 87 x 15 = 14-3, 87 x 16 = 14-90, 87 x 17 = 15-84, 87 x 18 = 16-78, 87 x 19 = 17-72, 87 x 20 = 18-66, 87 x 21 = 19-60, 87 x 22 = 20-54, 87 x 23 = 21-48, 87 x 24 = 22-42, 87 x 25 = 23-36, 87 x 26 = 24-30, 87 x 27 = 25-24, 87 x 28 = 26-18, 87 x 29 = 27-12, 87 x 30 = 28-6, 87 x 31 = 29-0, 87 x 32 = 29-87, 87 x 33 = 30-81, 87 x 34 = 31-75, 87 x 35 = 32-69, 87 x 36 = 33-63, 87 x 37 = 34-57, 87 x 38 = 35-51, 87 x 39 = 36-45, 87 x 40 = 37-39, 87 x 41 = 38-33, 87 x 42 = 39-27, 87 x 43 = 40-21, 87 x 44 = 41-15, 87 x 45 = 42-9, 87 x 46 = 43-3, 87 x 47 = 43-90, 87 x 48 = 44-84, 87 x 49 = 45-78, 87 x 50 = 46-72, 87 x 51 = 47-66, 87 x 52 = 48-60, 87 x 53 = 49-54, 87 x 54 = 50-48, 87 x 55 = 51-42, 87 x 56 = 52-36, 87 x 57 = 53-30, 87 x 58 = 54-24, 87 x 59 = 55-18, 87 x 60 = 56-12, 87 x 61 = 57-6, 87 x 62 = 58-0, 87 x 63 = 58-87, 87 x 64 = 59-81, 87 x 65 = 60-75, 87 x 66 = 61-69, 87 x 67 = 62-63, 87 x 68 = 63-57, 87 x 69 = 64-51, 87 x 70 = 65-45, 87 x 71 = 66-39, 87 x 72 = 67-33, 87 x 73 = 68-27, 87 x 74 = 69-21, 87 x 75 = 70-15, 87 x 76 = 71-9, 87 x 77 = 72-3, 87 x 78 = 72-90, 87 x 79 = 73-84, 87 x 80 = 74-78, 87 x 81 = 75-72, 87 x 82 = 76-66, 87 x 83 = 77-60, 87 x 84 = 78-54, 87 x 85 = 79-48, 87 x 86 = 80-42, 87 x 87 = 81-36, 87 x 88 = 82-30, 87 x 89 = 83-24, 87 x 90 = 84-18, 87 x 91 = 85-12, 87 x 92 = 86-6, 
