93 x 1 = 0-93, 93 x 2 = 1-79, 93 x 3 = 2-65, 93 x 4 = 3-51, 93 x 5 = 4-37, 93 x 6 = 5-23, 93 x 7 = 6-9, 93 x 8 = 6-102, 93 x 9 = 7-88, 93 x 10 = 8-74, 93 x 11 = 9-60, 93 x 12 = 10-46, 93 x 13 = 11-32, 93 x 14 = 12-18, 93 x 15 = 13-4, 93 x 16 = 13-97, 93 x 17 = 14-83, 93 x 18 = 15-69, 93 x 19 = 16-55, 93 x 20 = 17-41, 93 x 21 = 18-27, 93 x 22 = 19-13, 93 x 23 = 19-106, 93 x 24 = 20-92, 93 x 25 = 21-78, 93 x 26 = 22-64, 93 x 27 = 23-50, 93 x 28 = 24-36, 93 x 29 = 25-22, 93 x 30 = 26-8, 93 x 31 = 26-101, 93 x 32 = 27-87, 93 x 33 = 28-73, 93 x 34 = 29-59, 93 x 35 = 30-45, 93 x 36 = 31-31, 93 x 37 = 32-17, 93 x 38 = 33-3, 93 x 39 = 33-96, 93 x 40 = 34-82, 93 x 41 = 35-68, 93 x 42 = 36-54, 93 x 43 = 37-40, 93 x 44 = 38-26, 93 x 45 = 39-12, 93 x 46 = 39-105, 93 x 47 = 40-91, 93 x 48 = 41-77, 93 x 49 = 42-63, 93 x 50 = 43-49, 93 x 51 = 44-35, 93 x 52 = 45-21, 93 x 53 = 46-7, 93 x 54 = 46-100, 93 x 55 = 47-86, 93 x 56 = 48-72, 93 x 57 = 49-58, 93 x 58 = 50-44, 93 x 59 = 51-30, 93 x 60 = 52-16, 93 x 61 = 53-2, 93 x 62 = 53-95, 93 x 63 = 54-81, 93 x 64 = 55-67, 93 x 65 = 56-53, 93 x 66 = 57-39, 93 x 67 = 58-25, 93 x 68 = 59-11, 93 x 69 = 59-104, 93 x 70 = 60-90, 93 x 71 = 61-76, 93 x 72 = 62-62, 93 x 73 = 63-48, 93 x 74 = 64-34, 93 x 75 = 65-20, 93 x 76 = 66-6, 93 x 77 = 66-99, 93 x 78 = 67-85, 93 x 79 = 68-71, 93 x 80 = 69-57, 93 x 81 = 70-43, 93 x 82 = 71-29, 93 x 83 = 72-15, 93 x 84 = 73-1, 93 x 85 = 73-94, 93 x 86 = 74-80, 93 x 87 = 75-66, 93 x 88 = 76-52, 93 x 89 = 77-38, 93 x 90 = 78-24, 93 x 91 = 79-10, 93 x 92 = 79-103, 93 x 93 = 80-89, 93 x 94 = 81-75, 93 x 95 = 82-61, 93 x 96 = 83-47, 93 x 97 = 84-33, 93 x 98 = 85-19, 93 x 99 = 86-5, 93 x 100 = 86-98, 93 x 101 = 87-84, 93 x 102 = 88-70, 93 x 103 = 89-56, 93 x 104 = 90-42, 93 x 105 = 91-28, 93 x 106 = 92-14, 
94 x 1 = 0-94, 94 x 2 = 1-81, 94 x 3 = 2-68, 94 x 4 = 3-55, 94 x 5 = 4-42, 94 x 6 = 5-29, 94 x 7 = 6-16, 94 x 8 = 7-3, 94 x 9 = 7-97, 94 x 10 = 8-84, 94 x 11 = 9-71, 94 x 12 = 10-58, 94 x 13 = 11-45, 94 x 14 = 12-32, 94 x 15 = 13-19, 94 x 16 = 14-6, 94 x 17 = 14-100, 94 x 18 = 15-87, 94 x 19 = 16-74, 94 x 20 = 17-61, 94 x 21 = 18-48, 94 x 22 = 19-35, 94 x 23 = 20-22, 94 x 24 = 21-9, 94 x 25 = 21-103, 94 x 26 = 22-90, 94 x 27 = 23-77, 94 x 28 = 24-64, 94 x 29 = 25-51, 94 x 30 = 26-38, 94 x 31 = 27-25, 94 x 32 = 28-12, 94 x 33 = 28-106, 94 x 34 = 29-93, 94 x 35 = 30-80, 94 x 36 = 31-67, 94 x 37 = 32-54, 94 x 38 = 33-41, 94 x 39 = 34-28, 94 x 40 = 35-15, 94 x 41 = 36-2, 94 x 42 = 36-96, 94 x 43 = 37-83, 94 x 44 = 38-70, 94 x 45 = 39-57, 94 x 46 = 40-44, 94 x 47 = 41-31, 94 x 48 = 42-18, 94 x 49 = 43-5, 94 x 50 = 43-99, 94 x 51 = 44-86, 94 x 52 = 45-73, 94 x 53 = 46-60, 94 x 54 = 47-47, 94 x 55 = 48-34, 94 x 56 = 49-21, 94 x 57 = 50-8, 94 x 58 = 50-102, 94 x 59 = 51-89, 94 x 60 = 52-76, 94 x 61 = 53-63, 94 x 62 = 54-50, 94 x 63 = 55-37, 94 x 64 = 56-24, 94 x 65 = 57-11, 94 x 66 = 57-105, 94 x 67 = 58-92, 94 x 68 = 59-79, 94 x 69 = 60-66, 94 x 70 = 61-53, 94 x 71 = 62-40, 94 x 72 = 63-27, 94 x 73 = 64-14, 94 x 74 = 65-1, 94 x 75 = 65-95, 94 x 76 = 66-82, 94 x 77 = 67-69, 94 x 78 = 68-56, 94 x 79 = 69-43, 94 x 80 = 70-30, 94 x 81 = 71-17, 94 x 82 = 72-4, 94 x 83 = 72-98, 94 x 84 = 73-85, 94 x 85 = 74-72, 94 x 86 = 75-59, 94 x 87 = 76-46, 94 x 88 = 77-33, 94 x 89 = 78-20, 94 x 90 = 79-7, 94 x 91 = 79-101, 94 x 92 = 80-88, 94 x 93 = 81-75, 94 x 94 = 82-62, 94 x 95 = 83-49, 94 x 96 = 84-36, 94 x 97 = 85-23, 94 x 98 = 86-10, 94 x 99 = 86-104, 94 x 100 = 87-91, 94 x 101 = 88-78, 94 x 102 = 89-65, 94 x 103 = 90-52, 94 x 104 = 91-39, 94 x 105 = 92-26, 94 x 106 = 93-13, 
95 x 1 = 0-95, 95 x 2 = 1-83, 95 x 3 = 2-71, 95 x 4 = 3-59, 95 x 5 = 4-47, 95 x 6 = 5-35, 95 x 7 = 6-23, 95 x 8 = 7-11, 95 x 9 = 7-106, 95 x 10 = 8-94, 95 x 11 = 9-82, 95 x 12 = 10-70, 95 x 13 = 11-58, 95 x 14 = 12-46, 95 x 15 = 13-34, 95 x 16 = 14-22, 95 x 17 = 15-10, 95 x 18 = 15-105, 95 x 19 = 16-93, 95 x 20 = 17-81, 95 x 21 = 18-69, 95 x 22 = 19-57, 95 x 23 = 20-45, 95 x 24 = 21-33, 95 x 25 = 22-21, 95 x 26 = 23-9, 95 x 27 = 23-104, 95 x 28 = 24-92, 95 x 29 = 25-80, 95 x 30 = 26-68, 95 x 31 = 27-56, 95 x 32 = 28-44, 95 x 33 = 29-32, 95 x 34 = 30-20, 95 x 35 = 31-8, 95 x 36 = 31-103, 95 x 37 = 32-91, 95 x 38 = 33-79, 95 x 39 = 34-67, 95 x 40 = 35-55, 95 x 41 = 36-43, 95 x 42 = 37-31, 95 x 43 = 38-19, 95 x 44 = 39-7, 95 x 45 = 39-102, 95 x 46 = 40-90, 95 x 47 = 41-78, 95 x 48 = 42-66, 95 x 49 = 43-54, 95 x 50 = 44-42, 95 x 51 = 45-30, 95 x 52 = 46-18, 95 x 53 = 47-6, 95 x 54 = 47-101, 95 x 55 = 48-89, 95 x 56 = 49-77, 95 x 57 = 50-65, 95 x 58 = 51-53, 95 x 59 = 52-41, 95 x 60 = 53-29, 95 x 61 = 54-17, 95 x 62 = 55-5, 95 x 63 = 55-100, 95 x 64 = 56-88, 95 x 65 = 57-76, 95 x 66 = 58-64, 95 x 67 = 59-52, 95 x 68 = 60-40, 95 x 69 = 61-28, 95 x 70 = 62-16, 95 x 71 = 63-4, 95 x 72 = 63-99, 95 x 73 = 64-87, 95 x 74 = 65-75, 95 x 75 = 66-63, 95 x 76 = 67-51, 95 x 77 = 68-39, 95 x 78 = 69-27, 95 x 79 = 70-15, 95 x 80 = 71-3, 95 x 81 = 71-98, 95 x 82 = 72-86, 95 x 83 = 73-74, 95 x 84 = 74-62, 95 x 85 = 75-50, 95 x 86 = 76-38, 95 x 87 = 77-26, 95 x 88 = 78-14, 95 x 89 = 79-2, 95 x 90 = 79-97, 95 x 91 = 80-85, 95 x 92 = 81-73, 95 x 93 = 82-61, 95 x 94 = 83-49, 95 x 95 = 84-37, 95 x 96 = 85-25, 95 x 97 = 86-13, 95 x 98 = 87-1, 95 x 99 = 87-96, 95 x 100 = 88-84, 95 x 101 = 89-72, 95 x 102 = 90-60, 95 x 103 = 91-48, 95 x 104 = 92-36, 95 x 105 = 93-24, 95 x 106 = 94-12, 
96 x 1 = 0-96, 96 x 2 = 1-85, 96 x 3 = 2-74, 96 x 4 = 3-63, 96 x 5 = 4-52, 96 x 6 = 5-41, 96 x 7 = 6-30, 96 x 8 = 7-19, 96 x 9 = 8-8, 96 x 10 = 8-104, 96 x 11 = 9-93, 96 x 12 = 10-82, 96 x 13 = 11-71, 96 x 14 = 12-60, 96 x 15 = 13-49, 96 x 16 = 14-38, 96 x 17 = 15-27, 96 x 18 = 16-16, 96 x 19 = 17-5, 96 x 20 = 17-101, 96 x 21 = 18-90, 96 x 22 = 19-79, 96 x 23 = 20-68, 96 x 24 = 21-57, 96 x 25 = 22-46, 96 x 26 = 23-35, 96 x 27 = 24-24, 96 x 28 = 25-13, 96 x 29 = 26-2, 96 x 30 = 26-98, 96 x 31 = 27-87, 96 x 32 = 28-76, 96 x 33 = 29-65, 96 x 34 = 30-54, 96 x 35 = 31-43, 96 x 36 = 32-32, 96 x 37 = 33-21, 96 x 38 = 34-10, 96 x 39 = 34-106, 96 x 40 = 35-95, 96 x 41 = 36-84, 96 x 42 = 37-73, 96 x 43 = 38-62, 96 x 44 = 39-51, 96 x 45 = 40-40, 96 x 46 = 41-29, 96 x 47 = 42-18, 96 x 48 = 43-7, 96 x 49 = 43-103, 96 x 50 = 44-92, 96 x 51 = 45-81, 96 x 52 = 46-70, 96 x 53 = 47-59, 96 x 54 = 48-48, 96 x 55 = 49-37, 96 x 56 = 50-26, 96 x 57 = 51-15, 96 x 58 = 52-4, 96 x 59 = 52-100, 96 x 60 = 53-89, 96 x 61 = 54-78, 96 x 62 = 55-67, 96 x 63 = 56-56, 96 x 64 = 57-45, 96 x 65 = 58-34, 96 x 66 = 59-23, 96 x 67 = 60-12, 96 x 68 = 61-1, 96 x 69 = 61-97, 96 x 70 = 62-86, 96 x 71 = 63-75, 96 x 72 = 64-64, 96 x 73 = 65-53, 96 x 74 = 66-42, 96 x 75 = 67-31, 96 x 76 = 68-20, 96 x 77 = 69-9, 96 x 78 = 69-105, 96 x 79 = 70-94, 96 x 80 = 71-83, 96 x 81 = 72-72, 96 x 82 = 73-61, 96 x 83 = 74-50, 96 x 84 = 75-39, 96 x 85 = 76-28, 96 x 86 = 77-17, 96 x 87 = 78-6, 96 x 88 = 78-102, 96 x 89 = 79-91, 96 x 90 = 80-80, 96 x 91 = 81-69, 96 x 92 = 82-58, 96 x 93 = 83-47, 96 x 94 = 84-36, 96 x 95 = 85-25, 96 x 96 = 86-14, 96 x 97 = 87-3, 96 x 98 = 87-99, 96 x 99 = 88-88, 96 x 100 = 89-77, 96 x 101 = 90-66, 96 x 102 = 91-55, 96 x 103 = 92-44, 96 x 104 = 93-33, 96 x 105 = 94-22, 96 x 106 = 95-11, 
97 x 1 = 0-97, 97 x 2 = 1-87, 97 x 3 = 2-77, 97 x 4 = 3-67, 97 x 5 = 4-57, 97 x 6 = 5-47, 97 x 7 = 6-37, 97 x 8 = 7-27, 97 x 9 = 8-17, 97 x 10 = 9-7, 97 x 11 = 9-104, 97 x 12 = 10-94, 97 x 13 = 11-84, 97 x 14 = 12-74, 97 x 15 = 13-64, 97 x 16 = 14-54, 97 x 17 = 15-44, 97 x 18 = 16-34, 97 x 19 = 17-24, 97 x 20 = 18-14, 97 x 21 = 19-4, 97 x 22 = 19-101, 97 x 23 = 20-91, 97 x 24 = 21-81, 97 x 25 = 22-71, 97 x 26 = 23-61, 97 x 27 = 24-51, 97 x 28 = 25-41, 97 x 29 = 26-31, 97 x 30 = 27-21, 97 x 31 = 28-11, 97 x 32 = 29-1, 97 x 33 = 29-98, 97 x 34 = 30-88, 97 x 35 = 31-78, 97 x 36 = 32-68, 97 x 37 = 33-58, 97 x 38 = 34-48, 97 x 39 = 35-38, 97 x 40 = 36-28, 97 x 41 = 37-18, 97 x 42 = 38-8, 97 x 43 = 38-105, 97 x 44 = 39-95, 97 x 45 = 40-85, 97 x 46 = 41-75, 97 x 47 = 42-65, 97 x 48 = 43-55, 97 x 49 = 44-45, 97 x 50 = 45-35, 97 x 51 = 46-25, 97 x 52 = 47-15, 97 x 53 = 48-5, 97 x 54 = 48-102, 97 x 55 = 49-92, 97 x 56 = 50-82, 97 x 57 = 51-72, 97 x 58 = 52-62, 97 x 59 = 53-52, 97 x 60 = 54-42, 97 x 61 = 55-32, 97 x 62 = 56-22, 97 x 63 = 57-12, 97 x 64 = 58-2, 97 x 65 = 58-99, 97 x 66 = 59-89, 97 x 67 = 60-79, 97 x 68 = 61-69, 97 x 69 = 62-59, 97 x 70 = 63-49, 97 x 71 = 64-39, 97 x 72 = 65-29, 97 x 73 = 66-19, 97 x 74 = 67-9, 97 x 75 = 67-106, 97 x 76 = 68-96, 97 x 77 = 69-86, 97 x 78 = 70-76, 97 x 79 = 71-66, 97 x 80 = 72-56, 97 x 81 = 73-46, 97 x 82 = 74-36, 97 x 83 = 75-26, 97 x 84 = 76-16, 97 x 85 = 77-6, 97 x 86 = 77-103, 97 x 87 = 78-93, 97 x 88 = 79-83, 97 x 89 = 80-73, 97 x 90 = 81-63, 97 x 91 = 82-53, 97 x 92 = 83-43, 97 x 93 = 84-33, 97 x 94 = 85-23, 97 x 95 = 86-13, 97 x 96 = 87-3, 97 x 97 = 87-100, 97 x 98 = 88-90, 97 x 99 = 89-80, 97 x 100 = 90-70, 97 x 101 = 91-60, 97 x 102 = 92-50, 97 x 103 = 93-40, 97 x 104 = 94-30, 97 x 105 = 95-20, 97 x 106 = 96-10, 
98 x 1 = 0-98, 98 x 2 = 1-89, 98 x 3 = 2-80, 98 x 4 = 3-71, 98 x 5 = 4-62, 98 x 6 = 5-53, 98 x 7 = 6-44, 98 x 8 = 7-35, 98 x 9 = 8-26, 98 x 10 = 9-17, 98 x 11 = 10-8, 98 x 12 = 10-106, 98 x 13 = 11-97, 98 x 14 = 12-88, 98 x 15 = 13-79, 98 x 16 = 14-70, 98 x 17 = 15-61, 98 x 18 = 16-52, 98 x 19 = 17-43, 98 x 20 = 18-34, 98 x 21 = 19-25, 98 x 22 = 20-16, 98 x 23 = 21-7, 98 x 24 = 21-105, 98 x 25 = 22-96, 98 x 26 = 23-87, 98 x 27 = 24-78, 98 x 28 = 25-69, 98 x 29 = 26-60, 98 x 30 = 27-51, 98 x 31 = 28-42, 98 x 32 = 29-33, 98 x 33 = 30-24, 98 x 34 = 31-15, 98 x 35 = 32-6, 98 x 36 = 32-104, 98 x 37 = 33-95, 98 x 38 = 34-86, 98 x 39 = 35-77, 98 x 40 = 36-68, 98 x 41 = 37-59, 98 x 42 = 38-50, 98 x 43 = 39-41, 98 x 44 = 40-32, 98 x 45 = 41-23, 98 x 46 = 42-14, 98 x 47 = 43-5, 98 x 48 = 43-103, 98 x 49 = 44-94, 98 x 50 = 45-85, 98 x 51 = 46-76, 98 x 52 = 47-67, 98 x 53 = 48-58, 98 x 54 = 49-49, 98 x 55 = 50-40, 98 x 56 = 51-31, 98 x 57 = 52-22, 98 x 58 = 53-13, 98 x 59 = 54-4, 98 x 60 = 54-102, 98 x 61 = 55-93, 98 x 62 = 56-84, 98 x 63 = 57-75, 98 x 64 = 58-66, 98 x 65 = 59-57, 98 x 66 = 60-48, 98 x 67 = 61-39, 98 x 68 = 62-30, 98 x 69 = 63-21, 98 x 70 = 64-12, 98 x 71 = 65-3, 98 x 72 = 65-101, 98 x 73 = 66-92, 98 x 74 = 67-83, 98 x 75 = 68-74, 98 x 76 = 69-65, 98 x 77 = 70-56, 98 x 78 = 71-47, 98 x 79 = 72-38, 98 x 80 = 73-29, 98 x 81 = 74-20, 98 x 82 = 75-11, 98 x 83 = 76-2, 98 x 84 = 76-100, 98 x 85 = 77-91, 98 x 86 = 78-82, 98 x 87 = 79-73, 98 x 88 = 80-64, 98 x 89 = 81-55, 98 x 90 = 82-46, 98 x 91 = 83-37, 98 x 92 = 84-28, 98 x 93 = 85-19, 98 x 94 = 86-10, 98 x 95 = 87-1, 98 x 96 = 87-99, 98 x 97 = 88-90, 98 x 98 = 89-81, 98 x 99 = 90-72, 98 x 100 = 91-63, 98 x 101 = 92-54, 98 x 102 = 93-45, 98 x 103 = 94-36, 98 x 104 = 95-27, 98 x 105 = 96-18, 98 x 106 = 97-9, 
99 x 1 = 0-99, 99 x 2 = 1-91, 99 x 3 = 2-83, 99 x 4 = 3-75, 99 x 5 = 4-67, 99 x 6 = 5-59, 99 x 7 = 6-51, 99 x 8 = 7-43, 99 x 9 = 8-35, 99 x 10 = 9-27, 99 x 11 = 10-19, 99 x 12 = 11-11, 99 x 13 = 12-3, 99 x 14 = 12-102, 99 x 15 = 13-94, 99 x 16 = 14-86, 99 x 17 = 15-78, 99 x 18 = 16-70, 99 x 19 = 17-62, 99 x 20 = 18-54, 99 x 21 = 19-46, 99 x 22 = 20-38, 99 x 23 = 21-30, 99 x 24 = 22-22, 99 x 25 = 23-14, 99 x 26 = 24-6, 99 x 27 = 24-105, 99 x 28 = 25-97, 99 x 29 = 26-89, 99 x 30 = 27-81, 99 x 31 = 28-73, 99 x 32 = 29-65, 99 x 33 = 30-57, 99 x 34 = 31-49, 99 x 35 = 32-41, 99 x 36 = 33-33, 99 x 37 = 34-25, 99 x 38 = 35-17, 99 x 39 = 36-9, 99 x 40 = 37-1, 99 x 41 = 37-100, 99 x 42 = 38-92, 99 x 43 = 39-84, 99 x 44 = 40-76, 99 x 45 = 41-68, 99 x 46 = 42-60, 99 x 47 = 43-52, 99 x 48 = 44-44, 99 x 49 = 45-36, 99 x 50 = 46-28, 99 x 51 = 47-20, 99 x 52 = 48-12, 99 x 53 = 49-4, 99 x 54 = 49-103, 99 x 55 = 50-95, 99 x 56 = 51-87, 99 x 57 = 52-79, 99 x 58 = 53-71, 99 x 59 = 54-63, 99 x 60 = 55-55, 99 x 61 = 56-47, 99 x 62 = 57-39, 99 x 63 = 58-31, 99 x 64 = 59-23, 99 x 65 = 60-15, 99 x 66 = 61-7, 99 x 67 = 61-106, 99 x 68 = 62-98, 99 x 69 = 63-90, 99 x 70 = 64-82, 99 x 71 = 65-74, 99 x 72 = 66-66, 99 x 73 = 67-58, 99 x 74 = 68-50, 99 x 75 = 69-42, 99 x 76 = 70-34, 99 x 77 = 71-26, 99 x 78 = 72-18, 99 x 79 = 73-10, 99 x 80 = 74-2, 99 x 81 = 74-101, 99 x 82 = 75-93, 99 x 83 = 76-85, 99 x 84 = 77-77, 99 x 85 = 78-69, 99 x 86 = 79-61, 99 x 87 = 80-53, 99 x 88 = 81-45, 99 x 89 = 82-37, 99 x 90 = 83-29, 99 x 91 = 84-21, 99 x 92 = 85-13, 99 x 93 = 86-5, 99 x 94 = 86-104, 99 x 95 = 87-96, 99 x 96 = 88-88, 99 x 97 = 89-80, 99 x 98 = 90-72, 99 x 99 = 91-64, 99 x 100 = 92-56, 99 x 101 = 93-48, 99 x 102 = 94-40, 99 x 103 = 95-32, 99 x 104 = 96-24, 99 x 105 = 97-16, 99 x 106 = 98-8, 
100 x 1 = 0-100, 100 x 2 = 1-93, 100 x 3 = 2-86, 100 x 4 = 3-79, 100 x 5 = 4-72, 100 x 6 = 5-65, 100 x 7 = 6-58, 100 x 8 = 7-51, 100 x 9 = 8-44, 100 x 10 = 9-37, 100 x 11 = 10-30, 100 x 12 = 11-23, 100 x 13 = 12-16, 100 x 14 = 13-9, 100 x 15 = 14-2, 100 x 16 = 14-102, 100 x 17 = 15-95, 100 x 18 = 16-88, 100 x 19 = 17-81, 100 x 20 = 18-74, 100 x 21 = 19-67, 100 x 22 = 20-60, 100 x 23 = 21-53, 100 x 24 = 22-46, 100 x 25 = 23-39, 100 x 26 = 24-32, 100 x 27 = 25-25, 100 x 28 = 26-18, 100 x 29 = 27-11, 100 x 30 = 28-4, 100 x 31 = 28-104, 100 x 32 = 29-97, 100 x 33 = 30-90, 100 x 34 = 31-83, 100 x 35 = 32-76, 100 x 36 = 33-69, 100 x 37 = 34-62, 100 x 38 = 35-55, 100 x 39 = 36-48, 100 x 40 = 37-41, 100 x 41 = 38-34, 100 x 42 = 39-27, 100 x 43 = 40-20, 100 x 44 = 41-13, 100 x 45 = 42-6, 100 x 46 = 42-106, 100 x 47 = 43-99, 100 x 48 = 44-92, 100 x 49 = 45-85, 100 x 50 = 46-78, 100 x 51 = 47-71, 100 x 52 = 48-64, 100 x 53 = 49-57, 100 x 54 = 50-50, 100 x 55 = 51-43, 100 x 56 = 52-36, 100 x 57 = 53-29, 100 x 58 = 54-22, 100 x 59 = 55-15, 100 x 60 = 56-8, 100 x 61 = 57-1, 100 x 62 = 57-101, 100 x 63 = 58-94, 100 x 64 = 59-87, 100 x 65 = 60-80, 100 x 66 = 61-73, 100 x 67 = 62-66, 100 x 68 = 63-59, 100 x 69 = 64-52, 100 x 70 = 65-45, 100 x 71 = 66-38, 100 x 72 = 67-31, 100 x 73 = 68-24, 100 x 74 = 69-17, 100 x 75 = 70-10, 100 x 76 = 71-3, 100 x 77 = 71-103, 100 x 78 = 72-96, 100 x 79 = 73-89, 100 x 80 = 74-82, 100 x 81 = 75-75, 100 x 82 = 76-68, 100 x 83 = 77-61, 100 x 84 = 78-54, 100 x 85 = 79-47, 100 x 86 = 80-40, 100 x 87 = 81-33, 100 x 88 = 82-26, 100 x 89 = 83-19, 100 x 90 = 84-12, 100 x 91 = 85-5, 100 x 92 = 85-105, 100 x 93 = 86-98, 100 x 94 = 87-91, 100 x 95 = 88-84, 100 x 96 = 89-77, 100 x 97 = 90-70, 100 x 98 = 91-63, 100 x 99 = 92-56, 100 x 100 = 93-49, 100 x 101 = 94-42, 100 x 102 = 95-35, 100 x 103 = 96-28, 100 x 104 = 97-21, 100 x 105 = 98-14, 100 x 106 = 99-7, 
101 x 1 = 0-101, 101 x 2 = 1-95, 101 x 3 = 2-89, 101 x 4 = 3-83, 101 x 5 = 4-77, 101 x 6 = 5-71, 101 x 7 = 6-65, 101 x 8 = 7-59, 101 x 9 = 8-53, 101 x 10 = 9-47, 101 x 11 = 10-41, 101 x 12 = 11-35, 101 x 13 = 12-29, 101 x 14 = 13-23, 101 x 15 = 14-17, 101 x 16 = 15-11, 101 x 17 = 16-5, 101 x 18 = 16-106, 101 x 19 = 17-100, 101 x 20 = 18-94, 101 x 21 = 19-88, 101 x 22 = 20-82, 101 x 23 = 21-76, 101 x 24 = 22-70, 101 x 25 = 23-64, 101 x 26 = 24-58, 101 x 27 = 25-52, 101 x 28 = 26-46, 101 x 29 = 27-40, 101 x 30 = 28-34, 101 x 31 = 29-28, 101 x 32 = 30-22, 101 x 33 = 31-16, 101 x 34 = 32-10, 101 x 35 = 33-4, 101 x 36 = 33-105, 101 x 37 = 34-99, 101 x 38 = 35-93, 101 x 39 = 36-87, 101 x 40 = 37-81, 101 x 41 = 38-75, 101 x 42 = 39-69, 101 x 43 = 40-63, 101 x 44 = 41-57, 101 x 45 = 42-51, 101 x 46 = 43-45, 101 x 47 = 44-39, 101 x 48 = 45-33, 101 x 49 = 46-27, 101 x 50 = 47-21, 101 x 51 = 48-15, 101 x 52 = 49-9, 101 x 53 = 50-3, 101 x 54 = 50-104, 101 x 55 = 51-98, 101 x 56 = 52-92, 101 x 57 = 53-86, 101 x 58 = 54-80, 101 x 59 = 55-74, 101 x 60 = 56-68, 101 x 61 = 57-62, 101 x 62 = 58-56, 101 x 63 = 59-50, 101 x 64 = 60-44, 101 x 65 = 61-38, 101 x 66 = 62-32, 101 x 67 = 63-26, 101 x 68 = 64-20, 101 x 69 = 65-14, 101 x 70 = 66-8, 101 x 71 = 67-2, 101 x 72 = 67-103, 101 x 73 = 68-97, 101 x 74 = 69-91, 101 x 75 = 70-85, 101 x 76 = 71-79, 101 x 77 = 72-73, 101 x 78 = 73-67, 101 x 79 = 74-61, 101 x 80 = 75-55, 101 x 81 = 76-49, 101 x 82 = 77-43, 101 x 83 = 78-37, 101 x 84 = 79-31, 101 x 85 = 80-25, 101 x 86 = 81-19, 101 x 87 = 82-13, 101 x 88 = 83-7, 101 x 89 = 84-1, 101 x 90 = 84-102, 101 x 91 = 85-96, 101 x 92 = 86-90, 101 x 93 = 87-84, 101 x 94 = 88-78, 101 x 95 = 89-72, 101 x 96 = 90-66, 101 x 97 = 91-60, 101 x 98 = 92-54, 101 x 99 = 93-48, 101 x 100 = 94-42, 101 x 101 = 95-36, 101 x 102 = 96-30, 101 x 103 = 97-24, 101 x 104 = 98-18, 101 x 105 = 99-12, 101 x 106 = 100-6, 
102 x 1 = 0-102, 102 x 2 = 1-97, 102 x 3 = 2-92, 102 x 4 = 3-87, 102 x 5 = 4-82, 102 x 6 = 5-77, 102 x 7 = 6-72, 102 x 8 = 7-67, 102 x 9 = 8-62, 102 x 10 = 9-57, 102 x 11 = 10-52, 102 x 12 = 11-47, 102 x 13 = 12-42, 102 x 14 = 13-37, 102 x 15 = 14-32, 102 x 16 = 15-27, 102 x 17 = 16-22, 102 x 18 = 17-17, 102 x 19 = 18-12, 102 x 20 = 19-7, 102 x 21 = 20-2, 102 x 22 = 20-104, 102 x 23 = 21-99, 102 x 24 = 22-94, 102 x 25 = 23-89, 102 x 26 = 24-84, 102 x 27 = 25-79, 102 x 28 = 26-74, 102 x 29 = 27-69, 102 x 30 = 28-64, 102 x 31 = 29-59, 102 x 32 = 30-54, 102 x 33 = 31-49, 102 x 34 = 32-44, 102 x 35 = 33-39, 102 x 36 = 34-34, 102 x 37 = 35-29, 102 x 38 = 36-24, 102 x 39 = 37-19, 102 x 40 = 38-14, 102 x 41 = 39-9, 102 x 42 = 40-4, 102 x 43 = 40-106, 102 x 44 = 41-101, 102 x 45 = 42-96, 102 x 46 = 43-91, 102 x 47 = 44-86, 102 x 48 = 45-81, 102 x 49 = 46-76, 102 x 50 = 47-71, 102 x 51 = 48-66, 102 x 52 = 49-61, 102 x 53 = 50-56, 102 x 54 = 51-51, 102 x 55 = 52-46, 102 x 56 = 53-41, 102 x 57 = 54-36, 102 x 58 = 55-31, 102 x 59 = 56-26, 102 x 60 = 57-21, 102 x 61 = 58-16, 102 x 62 = 59-11, 102 x 63 = 60-6, 102 x 64 = 61-1, 102 x 65 = 61-103, 102 x 66 = 62-98, 102 x 67 = 63-93, 102 x 68 = 64-88, 102 x 69 = 65-83, 102 x 70 = 66-78, 102 x 71 = 67-73, 102 x 72 = 68-68, 102 x 73 = 69-63, 102 x 74 = 70-58, 102 x 75 = 71-53, 102 x 76 = 72-48, 102 x 77 = 73-43, 102 x 78 = 74-38, 102 x 79 = 75-33, 102 x 80 = 76-28, 102 x 81 = 77-23, 102 x 82 = 78-18, 102 x 83 = 79-13, 102 x 84 = 80-8, 102 x 85 = 81-3, 102 x 86 = 81-105, 102 x 87 = 82-100, 102 x 88 = 83-95, 102 x 89 = 84-90, 102 x 90 = 85-85, 102 x 91 = 86-80, 102 x 92 = 87-75, 102 x 93 = 88-70, 102 x 94 = 89-65, 102 x 95 = 90-60, 102 x 96 = 91-55, 102 x 97 = 92-50, 102 x 98 = 93-45, 102 x 99 = 94-40, 102 x 100 = 95-35, 102 x 101 = 96-30, 102 x 102 = 97-25, 102 x 103 = 98-20, 102 x 104 = 99-15, 102 x 105 = 100-10, 102 x 106 = 101-5, 
