71 x 1 = 0-71, 71 x 2 = 1-40, 71 x 3 = 2-9, 71 x 4 = 2-80, 71 x 5 = 3-49, 71 x 6 = 4-18, 71 x 7 = 4-89, 71 x 8 = 5-58, 71 x 9 = 6-27, 71 x 10 = 6-98, 71 x 11 = 7-67, 71 x 12 = 8-36, 71 x 13 = 9-5, 71 x 14 = 9-76, 71 x 15 = 10-45, 71 x 16 = 11-14, 71 x 17 = 11-85, 71 x 18 = 12-54, 71 x 19 = 13-23, 71 x 20 = 13-94, 71 x 21 = 14-63, 71 x 22 = 15-32, 71 x 23 = 16-1, 71 x 24 = 16-72, 71 x 25 = 17-41, 71 x 26 = 18-10, 71 x 27 = 18-81, 71 x 28 = 19-50, 71 x 29 = 20-19, 71 x 30 = 20-90, 71 x 31 = 21-59, 71 x 32 = 22-28, 71 x 33 = 22-99, 71 x 34 = 23-68, 71 x 35 = 24-37, 71 x 36 = 25-6, 71 x 37 = 25-77, 71 x 38 = 26-46, 71 x 39 = 27-15, 71 x 40 = 27-86, 71 x 41 = 28-55, 71 x 42 = 29-24, 71 x 43 = 29-95, 71 x 44 = 30-64, 71 x 45 = 31-33, 71 x 46 = 32-2, 71 x 47 = 32-73, 71 x 48 = 33-42, 71 x 49 = 34-11, 71 x 50 = 34-82, 71 x 51 = 35-51, 71 x 52 = 36-20, 71 x 53 = 36-91, 71 x 54 = 37-60, 71 x 55 = 38-29, 71 x 56 = 38-100, 71 x 57 = 39-69, 71 x 58 = 40-38, 71 x 59 = 41-7, 71 x 60 = 41-78, 71 x 61 = 42-47, 71 x 62 = 43-16, 71 x 63 = 43-87, 71 x 64 = 44-56, 71 x 65 = 45-25, 71 x 66 = 45-96, 71 x 67 = 46-65, 71 x 68 = 47-34, 71 x 69 = 48-3, 71 x 70 = 48-74, 71 x 71 = 49-43, 71 x 72 = 50-12, 71 x 73 = 50-83, 71 x 74 = 51-52, 71 x 75 = 52-21, 71 x 76 = 52-92, 71 x 77 = 53-61, 71 x 78 = 54-30, 71 x 79 = 54-101, 71 x 80 = 55-70, 71 x 81 = 56-39, 71 x 82 = 57-8, 71 x 83 = 57-79, 71 x 84 = 58-48, 71 x 85 = 59-17, 71 x 86 = 59-88, 71 x 87 = 60-57, 71 x 88 = 61-26, 71 x 89 = 61-97, 71 x 90 = 62-66, 71 x 91 = 63-35, 71 x 92 = 64-4, 71 x 93 = 64-75, 71 x 94 = 65-44, 71 x 95 = 66-13, 71 x 96 = 66-84, 71 x 97 = 67-53, 71 x 98 = 68-22, 71 x 99 = 68-93, 71 x 100 = 69-62, 71 x 101 = 70-31, 
72 x 1 = 0-72, 72 x 2 = 1-42, 72 x 3 = 2-12, 72 x 4 = 2-84, 72 x 5 = 3-54, 72 x 6 = 4-24, 72 x 7 = 4-96, 72 x 8 = 5-66, 72 x 9 = 6-36, 72 x 10 = 7-6, 72 x 11 = 7-78, 72 x 12 = 8-48, 72 x 13 = 9-18, 72 x 14 = 9-90, 72 x 15 = 10-60, 72 x 16 = 11-30, 72 x 17 = 12-0, 72 x 18 = 12-72, 72 x 19 = 13-42, 72 x 20 = 14-12, 72 x 21 = 14-84, 72 x 22 = 15-54, 72 x 23 = 16-24, 72 x 24 = 16-96, 72 x 25 = 17-66, 72 x 26 = 18-36, 72 x 27 = 19-6, 72 x 28 = 19-78, 72 x 29 = 20-48, 72 x 30 = 21-18, 72 x 31 = 21-90, 72 x 32 = 22-60, 72 x 33 = 23-30, 72 x 34 = 24-0, 72 x 35 = 24-72, 72 x 36 = 25-42, 72 x 37 = 26-12, 72 x 38 = 26-84, 72 x 39 = 27-54, 72 x 40 = 28-24, 72 x 41 = 28-96, 72 x 42 = 29-66, 72 x 43 = 30-36, 72 x 44 = 31-6, 72 x 45 = 31-78, 72 x 46 = 32-48, 72 x 47 = 33-18, 72 x 48 = 33-90, 72 x 49 = 34-60, 72 x 50 = 35-30, 72 x 51 = 36-0, 72 x 52 = 36-72, 72 x 53 = 37-42, 72 x 54 = 38-12, 72 x 55 = 38-84, 72 x 56 = 39-54, 72 x 57 = 40-24, 72 x 58 = 40-96, 72 x 59 = 41-66, 72 x 60 = 42-36, 72 x 61 = 43-6, 72 x 62 = 43-78, 72 x 63 = 44-48, 72 x 64 = 45-18, 72 x 65 = 45-90, 72 x 66 = 46-60, 72 x 67 = 47-30, 72 x 68 = 48-0, 72 x 69 = 48-72, 72 x 70 = 49-42, 72 x 71 = 50-12, 72 x 72 = 50-84, 72 x 73 = 51-54, 72 x 74 = 52-24, 72 x 75 = 52-96, 72 x 76 = 53-66, 72 x 77 = 54-36, 72 x 78 = 55-6, 72 x 79 = 55-78, 72 x 80 = 56-48, 72 x 81 = 57-18, 72 x 82 = 57-90, 72 x 83 = 58-60, 72 x 84 = 59-30, 72 x 85 = 60-0, 72 x 86 = 60-72, 72 x 87 = 61-42, 72 x 88 = 62-12, 72 x 89 = 62-84, 72 x 90 = 63-54, 72 x 91 = 64-24, 72 x 92 = 64-96, 72 x 93 = 65-66, 72 x 94 = 66-36, 72 x 95 = 67-6, 72 x 96 = 67-78, 72 x 97 = 68-48, 72 x 98 = 69-18, 72 x 99 = 69-90, 72 x 100 = 70-60, 72 x 101 = 71-30, 
73 x 1 = 0-73, 73 x 2 = 1-44, 73 x 3 = 2-15, 73 x 4 = 2-88, 73 x 5 = 3-59, 73 x 6 = 4-30, 73 x 7 = 5-1, 73 x 8 = 5-74, 73 x 9 = 6-45, 73 x 10 = 7-16, 73 x 11 = 7-89, 73 x 12 = 8-60, 73 x 13 = 9-31, 73 x 14 = 10-2, 73 x 15 = 10-75, 73 x 16 = 11-46, 73 x 17 = 12-17, 73 x 18 = 12-90, 73 x 19 = 13-61, 73 x 20 = 14-32, 73 x 21 = 15-3, 73 x 22 = 15-76, 73 x 23 = 16-47, 73 x 24 = 17-18, 73 x 25 = 17-91, 73 x 26 = 18-62, 73 x 27 = 19-33, 73 x 28 = 20-4, 73 x 29 = 20-77, 73 x 30 = 21-48, 73 x 31 = 22-19, 73 x 32 = 22-92, 73 x 33 = 23-63, 73 x 34 = 24-34, 73 x 35 = 25-5, 73 x 36 = 25-78, 73 x 37 = 26-49, 73 x 38 = 27-20, 73 x 39 = 27-93, 73 x 40 = 28-64, 73 x 41 = 29-35, 73 x 42 = 30-6, 73 x 43 = 30-79, 73 x 44 = 31-50, 73 x 45 = 32-21, 73 x 46 = 32-94, 73 x 47 = 33-65, 73 x 48 = 34-36, 73 x 49 = 35-7, 73 x 50 = 35-80, 73 x 51 = 36-51, 73 x 52 = 37-22, 73 x 53 = 37-95, 73 x 54 = 38-66, 73 x 55 = 39-37, 73 x 56 = 40-8, 73 x 57 = 40-81, 73 x 58 = 41-52, 73 x 59 = 42-23, 73 x 60 = 42-96, 73 x 61 = 43-67, 73 x 62 = 44-38, 73 x 63 = 45-9, 73 x 64 = 45-82, 73 x 65 = 46-53, 73 x 66 = 47-24, 73 x 67 = 47-97, 73 x 68 = 48-68, 73 x 69 = 49-39, 73 x 70 = 50-10, 73 x 71 = 50-83, 73 x 72 = 51-54, 73 x 73 = 52-25, 73 x 74 = 52-98, 73 x 75 = 53-69, 73 x 76 = 54-40, 73 x 77 = 55-11, 73 x 78 = 55-84, 73 x 79 = 56-55, 73 x 80 = 57-26, 73 x 81 = 57-99, 73 x 82 = 58-70, 73 x 83 = 59-41, 73 x 84 = 60-12, 73 x 85 = 60-85, 73 x 86 = 61-56, 73 x 87 = 62-27, 73 x 88 = 62-100, 73 x 89 = 63-71, 73 x 90 = 64-42, 73 x 91 = 65-13, 73 x 92 = 65-86, 73 x 93 = 66-57, 73 x 94 = 67-28, 73 x 95 = 67-101, 73 x 96 = 68-72, 73 x 97 = 69-43, 73 x 98 = 70-14, 73 x 99 = 70-87, 73 x 100 = 71-58, 73 x 101 = 72-29, 
74 x 1 = 0-74, 74 x 2 = 1-46, 74 x 3 = 2-18, 74 x 4 = 2-92, 74 x 5 = 3-64, 74 x 6 = 4-36, 74 x 7 = 5-8, 74 x 8 = 5-82, 74 x 9 = 6-54, 74 x 10 = 7-26, 74 x 11 = 7-100, 74 x 12 = 8-72, 74 x 13 = 9-44, 74 x 14 = 10-16, 74 x 15 = 10-90, 74 x 16 = 11-62, 74 x 17 = 12-34, 74 x 18 = 13-6, 74 x 19 = 13-80, 74 x 20 = 14-52, 74 x 21 = 15-24, 74 x 22 = 15-98, 74 x 23 = 16-70, 74 x 24 = 17-42, 74 x 25 = 18-14, 74 x 26 = 18-88, 74 x 27 = 19-60, 74 x 28 = 20-32, 74 x 29 = 21-4, 74 x 30 = 21-78, 74 x 31 = 22-50, 74 x 32 = 23-22, 74 x 33 = 23-96, 74 x 34 = 24-68, 74 x 35 = 25-40, 74 x 36 = 26-12, 74 x 37 = 26-86, 74 x 38 = 27-58, 74 x 39 = 28-30, 74 x 40 = 29-2, 74 x 41 = 29-76, 74 x 42 = 30-48, 74 x 43 = 31-20, 74 x 44 = 31-94, 74 x 45 = 32-66, 74 x 46 = 33-38, 74 x 47 = 34-10, 74 x 48 = 34-84, 74 x 49 = 35-56, 74 x 50 = 36-28, 74 x 51 = 37-0, 74 x 52 = 37-74, 74 x 53 = 38-46, 74 x 54 = 39-18, 74 x 55 = 39-92, 74 x 56 = 40-64, 74 x 57 = 41-36, 74 x 58 = 42-8, 74 x 59 = 42-82, 74 x 60 = 43-54, 74 x 61 = 44-26, 74 x 62 = 44-100, 74 x 63 = 45-72, 74 x 64 = 46-44, 74 x 65 = 47-16, 74 x 66 = 47-90, 74 x 67 = 48-62, 74 x 68 = 49-34, 74 x 69 = 50-6, 74 x 70 = 50-80, 74 x 71 = 51-52, 74 x 72 = 52-24, 74 x 73 = 52-98, 74 x 74 = 53-70, 74 x 75 = 54-42, 74 x 76 = 55-14, 74 x 77 = 55-88, 74 x 78 = 56-60, 74 x 79 = 57-32, 74 x 80 = 58-4, 74 x 81 = 58-78, 74 x 82 = 59-50, 74 x 83 = 60-22, 74 x 84 = 60-96, 74 x 85 = 61-68, 74 x 86 = 62-40, 74 x 87 = 63-12, 74 x 88 = 63-86, 74 x 89 = 64-58, 74 x 90 = 65-30, 74 x 91 = 66-2, 74 x 92 = 66-76, 74 x 93 = 67-48, 74 x 94 = 68-20, 74 x 95 = 68-94, 74 x 96 = 69-66, 74 x 97 = 70-38, 74 x 98 = 71-10, 74 x 99 = 71-84, 74 x 100 = 72-56, 74 x 101 = 73-28, 
75 x 1 = 0-75, 75 x 2 = 1-48, 75 x 3 = 2-21, 75 x 4 = 2-96, 75 x 5 = 3-69, 75 x 6 = 4-42, 75 x 7 = 5-15, 75 x 8 = 5-90, 75 x 9 = 6-63, 75 x 10 = 7-36, 75 x 11 = 8-9, 75 x 12 = 8-84, 75 x 13 = 9-57, 75 x 14 = 10-30, 75 x 15 = 11-3, 75 x 16 = 11-78, 75 x 17 = 12-51, 75 x 18 = 13-24, 75 x 19 = 13-99, 75 x 20 = 14-72, 75 x 21 = 15-45, 75 x 22 = 16-18, 75 x 23 = 16-93, 75 x 24 = 17-66, 75 x 25 = 18-39, 75 x 26 = 19-12, 75 x 27 = 19-87, 75 x 28 = 20-60, 75 x 29 = 21-33, 75 x 30 = 22-6, 75 x 31 = 22-81, 75 x 32 = 23-54, 75 x 33 = 24-27, 75 x 34 = 25-0, 75 x 35 = 25-75, 75 x 36 = 26-48, 75 x 37 = 27-21, 75 x 38 = 27-96, 75 x 39 = 28-69, 75 x 40 = 29-42, 75 x 41 = 30-15, 75 x 42 = 30-90, 75 x 43 = 31-63, 75 x 44 = 32-36, 75 x 45 = 33-9, 75 x 46 = 33-84, 75 x 47 = 34-57, 75 x 48 = 35-30, 75 x 49 = 36-3, 75 x 50 = 36-78, 75 x 51 = 37-51, 75 x 52 = 38-24, 75 x 53 = 38-99, 75 x 54 = 39-72, 75 x 55 = 40-45, 75 x 56 = 41-18, 75 x 57 = 41-93, 75 x 58 = 42-66, 75 x 59 = 43-39, 75 x 60 = 44-12, 75 x 61 = 44-87, 75 x 62 = 45-60, 75 x 63 = 46-33, 75 x 64 = 47-6, 75 x 65 = 47-81, 75 x 66 = 48-54, 75 x 67 = 49-27, 75 x 68 = 50-0, 75 x 69 = 50-75, 75 x 70 = 51-48, 75 x 71 = 52-21, 75 x 72 = 52-96, 75 x 73 = 53-69, 75 x 74 = 54-42, 75 x 75 = 55-15, 75 x 76 = 55-90, 75 x 77 = 56-63, 75 x 78 = 57-36, 75 x 79 = 58-9, 75 x 80 = 58-84, 75 x 81 = 59-57, 75 x 82 = 60-30, 75 x 83 = 61-3, 75 x 84 = 61-78, 75 x 85 = 62-51, 75 x 86 = 63-24, 75 x 87 = 63-99, 75 x 88 = 64-72, 75 x 89 = 65-45, 75 x 90 = 66-18, 75 x 91 = 66-93, 75 x 92 = 67-66, 75 x 93 = 68-39, 75 x 94 = 69-12, 75 x 95 = 69-87, 75 x 96 = 70-60, 75 x 97 = 71-33, 75 x 98 = 72-6, 75 x 99 = 72-81, 75 x 100 = 73-54, 75 x 101 = 74-27, 
76 x 1 = 0-76, 76 x 2 = 1-50, 76 x 3 = 2-24, 76 x 4 = 2-100, 76 x 5 = 3-74, 76 x 6 = 4-48, 76 x 7 = 5-22, 76 x 8 = 5-98, 76 x 9 = 6-72, 76 x 10 = 7-46, 76 x 11 = 8-20, 76 x 12 = 8-96, 76 x 13 = 9-70, 76 x 14 = 10-44, 76 x 15 = 11-18, 76 x 16 = 11-94, 76 x 17 = 12-68, 76 x 18 = 13-42, 76 x 19 = 14-16, 76 x 20 = 14-92, 76 x 21 = 15-66, 76 x 22 = 16-40, 76 x 23 = 17-14, 76 x 24 = 17-90, 76 x 25 = 18-64, 76 x 26 = 19-38, 76 x 27 = 20-12, 76 x 28 = 20-88, 76 x 29 = 21-62, 76 x 30 = 22-36, 76 x 31 = 23-10, 76 x 32 = 23-86, 76 x 33 = 24-60, 76 x 34 = 25-34, 76 x 35 = 26-8, 76 x 36 = 26-84, 76 x 37 = 27-58, 76 x 38 = 28-32, 76 x 39 = 29-6, 76 x 40 = 29-82, 76 x 41 = 30-56, 76 x 42 = 31-30, 76 x 43 = 32-4, 76 x 44 = 32-80, 76 x 45 = 33-54, 76 x 46 = 34-28, 76 x 47 = 35-2, 76 x 48 = 35-78, 76 x 49 = 36-52, 76 x 50 = 37-26, 76 x 51 = 38-0, 76 x 52 = 38-76, 76 x 53 = 39-50, 76 x 54 = 40-24, 76 x 55 = 40-100, 76 x 56 = 41-74, 76 x 57 = 42-48, 76 x 58 = 43-22, 76 x 59 = 43-98, 76 x 60 = 44-72, 76 x 61 = 45-46, 76 x 62 = 46-20, 76 x 63 = 46-96, 76 x 64 = 47-70, 76 x 65 = 48-44, 76 x 66 = 49-18, 76 x 67 = 49-94, 76 x 68 = 50-68, 76 x 69 = 51-42, 76 x 70 = 52-16, 76 x 71 = 52-92, 76 x 72 = 53-66, 76 x 73 = 54-40, 76 x 74 = 55-14, 76 x 75 = 55-90, 76 x 76 = 56-64, 76 x 77 = 57-38, 76 x 78 = 58-12, 76 x 79 = 58-88, 76 x 80 = 59-62, 76 x 81 = 60-36, 76 x 82 = 61-10, 76 x 83 = 61-86, 76 x 84 = 62-60, 76 x 85 = 63-34, 76 x 86 = 64-8, 76 x 87 = 64-84, 76 x 88 = 65-58, 76 x 89 = 66-32, 76 x 90 = 67-6, 76 x 91 = 67-82, 76 x 92 = 68-56, 76 x 93 = 69-30, 76 x 94 = 70-4, 76 x 95 = 70-80, 76 x 96 = 71-54, 76 x 97 = 72-28, 76 x 98 = 73-2, 76 x 99 = 73-78, 76 x 100 = 74-52, 76 x 101 = 75-26, 
77 x 1 = 0-77, 77 x 2 = 1-52, 77 x 3 = 2-27, 77 x 4 = 3-2, 77 x 5 = 3-79, 77 x 6 = 4-54, 77 x 7 = 5-29, 77 x 8 = 6-4, 77 x 9 = 6-81, 77 x 10 = 7-56, 77 x 11 = 8-31, 77 x 12 = 9-6, 77 x 13 = 9-83, 77 x 14 = 10-58, 77 x 15 = 11-33, 77 x 16 = 12-8, 77 x 17 = 12-85, 77 x 18 = 13-60, 77 x 19 = 14-35, 77 x 20 = 15-10, 77 x 21 = 15-87, 77 x 22 = 16-62, 77 x 23 = 17-37, 77 x 24 = 18-12, 77 x 25 = 18-89, 77 x 26 = 19-64, 77 x 27 = 20-39, 77 x 28 = 21-14, 77 x 29 = 21-91, 77 x 30 = 22-66, 77 x 31 = 23-41, 77 x 32 = 24-16, 77 x 33 = 24-93, 77 x 34 = 25-68, 77 x 35 = 26-43, 77 x 36 = 27-18, 77 x 37 = 27-95, 77 x 38 = 28-70, 77 x 39 = 29-45, 77 x 40 = 30-20, 77 x 41 = 30-97, 77 x 42 = 31-72, 77 x 43 = 32-47, 77 x 44 = 33-22, 77 x 45 = 33-99, 77 x 46 = 34-74, 77 x 47 = 35-49, 77 x 48 = 36-24, 77 x 49 = 36-101, 77 x 50 = 37-76, 77 x 51 = 38-51, 77 x 52 = 39-26, 77 x 53 = 40-1, 77 x 54 = 40-78, 77 x 55 = 41-53, 77 x 56 = 42-28, 77 x 57 = 43-3, 77 x 58 = 43-80, 77 x 59 = 44-55, 77 x 60 = 45-30, 77 x 61 = 46-5, 77 x 62 = 46-82, 77 x 63 = 47-57, 77 x 64 = 48-32, 77 x 65 = 49-7, 77 x 66 = 49-84, 77 x 67 = 50-59, 77 x 68 = 51-34, 77 x 69 = 52-9, 77 x 70 = 52-86, 77 x 71 = 53-61, 77 x 72 = 54-36, 77 x 73 = 55-11, 77 x 74 = 55-88, 77 x 75 = 56-63, 77 x 76 = 57-38, 77 x 77 = 58-13, 77 x 78 = 58-90, 77 x 79 = 59-65, 77 x 80 = 60-40, 77 x 81 = 61-15, 77 x 82 = 61-92, 77 x 83 = 62-67, 77 x 84 = 63-42, 77 x 85 = 64-17, 77 x 86 = 64-94, 77 x 87 = 65-69, 77 x 88 = 66-44, 77 x 89 = 67-19, 77 x 90 = 67-96, 77 x 91 = 68-71, 77 x 92 = 69-46, 77 x 93 = 70-21, 77 x 94 = 70-98, 77 x 95 = 71-73, 77 x 96 = 72-48, 77 x 97 = 73-23, 77 x 98 = 73-100, 77 x 99 = 74-75, 77 x 100 = 75-50, 77 x 101 = 76-25, 
78 x 1 = 0-78, 78 x 2 = 1-54, 78 x 3 = 2-30, 78 x 4 = 3-6, 78 x 5 = 3-84, 78 x 6 = 4-60, 78 x 7 = 5-36, 78 x 8 = 6-12, 78 x 9 = 6-90, 78 x 10 = 7-66, 78 x 11 = 8-42, 78 x 12 = 9-18, 78 x 13 = 9-96, 78 x 14 = 10-72, 78 x 15 = 11-48, 78 x 16 = 12-24, 78 x 17 = 13-0, 78 x 18 = 13-78, 78 x 19 = 14-54, 78 x 20 = 15-30, 78 x 21 = 16-6, 78 x 22 = 16-84, 78 x 23 = 17-60, 78 x 24 = 18-36, 78 x 25 = 19-12, 78 x 26 = 19-90, 78 x 27 = 20-66, 78 x 28 = 21-42, 78 x 29 = 22-18, 78 x 30 = 22-96, 78 x 31 = 23-72, 78 x 32 = 24-48, 78 x 33 = 25-24, 78 x 34 = 26-0, 78 x 35 = 26-78, 78 x 36 = 27-54, 78 x 37 = 28-30, 78 x 38 = 29-6, 78 x 39 = 29-84, 78 x 40 = 30-60, 78 x 41 = 31-36, 78 x 42 = 32-12, 78 x 43 = 32-90, 78 x 44 = 33-66, 78 x 45 = 34-42, 78 x 46 = 35-18, 78 x 47 = 35-96, 78 x 48 = 36-72, 78 x 49 = 37-48, 78 x 50 = 38-24, 78 x 51 = 39-0, 78 x 52 = 39-78, 78 x 53 = 40-54, 78 x 54 = 41-30, 78 x 55 = 42-6, 78 x 56 = 42-84, 78 x 57 = 43-60, 78 x 58 = 44-36, 78 x 59 = 45-12, 78 x 60 = 45-90, 78 x 61 = 46-66, 78 x 62 = 47-42, 78 x 63 = 48-18, 78 x 64 = 48-96, 78 x 65 = 49-72, 78 x 66 = 50-48, 78 x 67 = 51-24, 78 x 68 = 52-0, 78 x 69 = 52-78, 78 x 70 = 53-54, 78 x 71 = 54-30, 78 x 72 = 55-6, 78 x 73 = 55-84, 78 x 74 = 56-60, 78 x 75 = 57-36, 78 x 76 = 58-12, 78 x 77 = 58-90, 78 x 78 = 59-66, 78 x 79 = 60-42, 78 x 80 = 61-18, 78 x 81 = 61-96, 78 x 82 = 62-72, 78 x 83 = 63-48, 78 x 84 = 64-24, 78 x 85 = 65-0, 78 x 86 = 65-78, 78 x 87 = 66-54, 78 x 88 = 67-30, 78 x 89 = 68-6, 78 x 90 = 68-84, 78 x 91 = 69-60, 78 x 92 = 70-36, 78 x 93 = 71-12, 78 x 94 = 71-90, 78 x 95 = 72-66, 78 x 96 = 73-42, 78 x 97 = 74-18, 78 x 98 = 74-96, 78 x 99 = 75-72, 78 x 100 = 76-48, 78 x 101 = 77-24, 
79 x 1 = 0-79, 79 x 2 = 1-56, 79 x 3 = 2-33, 79 x 4 = 3-10, 79 x 5 = 3-89, 79 x 6 = 4-66, 79 x 7 = 5-43, 79 x 8 = 6-20, 79 x 9 = 6-99, 79 x 10 = 7-76, 79 x 11 = 8-53, 79 x 12 = 9-30, 79 x 13 = 10-7, 79 x 14 = 10-86, 79 x 15 = 11-63, 79 x 16 = 12-40, 79 x 17 = 13-17, 79 x 18 = 13-96, 79 x 19 = 14-73, 79 x 20 = 15-50, 79 x 21 = 16-27, 79 x 22 = 17-4, 79 x 23 = 17-83, 79 x 24 = 18-60, 79 x 25 = 19-37, 79 x 26 = 20-14, 79 x 27 = 20-93, 79 x 28 = 21-70, 79 x 29 = 22-47, 79 x 30 = 23-24, 79 x 31 = 24-1, 79 x 32 = 24-80, 79 x 33 = 25-57, 79 x 34 = 26-34, 79 x 35 = 27-11, 79 x 36 = 27-90, 79 x 37 = 28-67, 79 x 38 = 29-44, 79 x 39 = 30-21, 79 x 40 = 30-100, 79 x 41 = 31-77, 79 x 42 = 32-54, 79 x 43 = 33-31, 79 x 44 = 34-8, 79 x 45 = 34-87, 79 x 46 = 35-64, 79 x 47 = 36-41, 79 x 48 = 37-18, 79 x 49 = 37-97, 79 x 50 = 38-74, 79 x 51 = 39-51, 79 x 52 = 40-28, 79 x 53 = 41-5, 79 x 54 = 41-84, 79 x 55 = 42-61, 79 x 56 = 43-38, 79 x 57 = 44-15, 79 x 58 = 44-94, 79 x 59 = 45-71, 79 x 60 = 46-48, 79 x 61 = 47-25, 79 x 62 = 48-2, 79 x 63 = 48-81, 79 x 64 = 49-58, 79 x 65 = 50-35, 79 x 66 = 51-12, 79 x 67 = 51-91, 79 x 68 = 52-68, 79 x 69 = 53-45, 79 x 70 = 54-22, 79 x 71 = 54-101, 79 x 72 = 55-78, 79 x 73 = 56-55, 79 x 74 = 57-32, 79 x 75 = 58-9, 79 x 76 = 58-88, 79 x 77 = 59-65, 79 x 78 = 60-42, 79 x 79 = 61-19, 79 x 80 = 61-98, 79 x 81 = 62-75, 79 x 82 = 63-52, 79 x 83 = 64-29, 79 x 84 = 65-6, 79 x 85 = 65-85, 79 x 86 = 66-62, 79 x 87 = 67-39, 79 x 88 = 68-16, 79 x 89 = 68-95, 79 x 90 = 69-72, 79 x 91 = 70-49, 79 x 92 = 71-26, 79 x 93 = 72-3, 79 x 94 = 72-82, 79 x 95 = 73-59, 79 x 96 = 74-36, 79 x 97 = 75-13, 79 x 98 = 75-92, 79 x 99 = 76-69, 79 x 100 = 77-46, 79 x 101 = 78-23, 
80 x 1 = 0-80, 80 x 2 = 1-58, 80 x 3 = 2-36, 80 x 4 = 3-14, 80 x 5 = 3-94, 80 x 6 = 4-72, 80 x 7 = 5-50, 80 x 8 = 6-28, 80 x 9 = 7-6, 80 x 10 = 7-86, 80 x 11 = 8-64, 80 x 12 = 9-42, 80 x 13 = 10-20, 80 x 14 = 10-100, 80 x 15 = 11-78, 80 x 16 = 12-56, 80 x 17 = 13-34, 80 x 18 = 14-12, 80 x 19 = 14-92, 80 x 20 = 15-70, 80 x 21 = 16-48, 80 x 22 = 17-26, 80 x 23 = 18-4, 80 x 24 = 18-84, 80 x 25 = 19-62, 80 x 26 = 20-40, 80 x 27 = 21-18, 80 x 28 = 21-98, 80 x 29 = 22-76, 80 x 30 = 23-54, 80 x 31 = 24-32, 80 x 32 = 25-10, 80 x 33 = 25-90, 80 x 34 = 26-68, 80 x 35 = 27-46, 80 x 36 = 28-24, 80 x 37 = 29-2, 80 x 38 = 29-82, 80 x 39 = 30-60, 80 x 40 = 31-38, 80 x 41 = 32-16, 80 x 42 = 32-96, 80 x 43 = 33-74, 80 x 44 = 34-52, 80 x 45 = 35-30, 80 x 46 = 36-8, 80 x 47 = 36-88, 80 x 48 = 37-66, 80 x 49 = 38-44, 80 x 50 = 39-22, 80 x 51 = 40-0, 80 x 52 = 40-80, 80 x 53 = 41-58, 80 x 54 = 42-36, 80 x 55 = 43-14, 80 x 56 = 43-94, 80 x 57 = 44-72, 80 x 58 = 45-50, 80 x 59 = 46-28, 80 x 60 = 47-6, 80 x 61 = 47-86, 80 x 62 = 48-64, 80 x 63 = 49-42, 80 x 64 = 50-20, 80 x 65 = 50-100, 80 x 66 = 51-78, 80 x 67 = 52-56, 80 x 68 = 53-34, 80 x 69 = 54-12, 80 x 70 = 54-92, 80 x 71 = 55-70, 80 x 72 = 56-48, 80 x 73 = 57-26, 80 x 74 = 58-4, 80 x 75 = 58-84, 80 x 76 = 59-62, 80 x 77 = 60-40, 80 x 78 = 61-18, 80 x 79 = 61-98, 80 x 80 = 62-76, 80 x 81 = 63-54, 80 x 82 = 64-32, 80 x 83 = 65-10, 80 x 84 = 65-90, 80 x 85 = 66-68, 80 x 86 = 67-46, 80 x 87 = 68-24, 80 x 88 = 69-2, 80 x 89 = 69-82, 80 x 90 = 70-60, 80 x 91 = 71-38, 80 x 92 = 72-16, 80 x 93 = 72-96, 80 x 94 = 73-74, 80 x 95 = 74-52, 80 x 96 = 75-30, 80 x 97 = 76-8, 80 x 98 = 76-88, 80 x 99 = 77-66, 80 x 100 = 78-44, 80 x 101 = 79-22, 
